p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y
-720.8802,585.6592,-708.0714,-534.6545,-638.4334,1722.5461,-1377.6393,-1958.3024
-715.87854,585.6656,-703.0679,-534.6487,-633.4286,1722.5499,-1372.6309,-1958.3024
-710.8769,585.672,-698.06433,-534.6429,-628.42377,1722.5537,-1367.6224,-1958.3024
-705.87524,585.6784,-693.0608,-534.6371,-623.41895,1722.5575,-1362.614,-1958.3024
-700.8736,585.6848,-688.05725,-534.6313,-618.4141,1722.5613,-1357.6056,-1958.3024
-695.87195,585.6912,-683.0537,-534.6255,-613.4093,1722.5651,-1352.5972,-1958.3024
-690.8703,585.69763,-678.0502,-534.6197,-608.4045,1722.5688,-1347.5887,-1958.3024
-685.86865,585.70404,-673.04663,-534.6139,-603.39966,1722.5726,-1342.5803,-1958.3024
-680.867,585.71045,-668.0431,-534.6081,-598.39484,1722.5764,-1337.5719,-1958.3024
-675.86536,585.71686,-663.03955,-534.6023,-593.39,1722.5802,-1332.5635,-1958.3024
-670.8637,585.72327,-658.036,-534.5965,-588.3852,1722.584,-1327.555,-1958.3024
-665.86206,585.7297,-653.0325,-534.5907,-583.3804,1722.5878,-1322.5466,-1958.3024
-660.8604,585.7361,-648.02893,-534.5849,-578.37555,1722.5916,-1317.5382,-1958.3024
-655.85876,585.7425,-643.0254,-534.5791,-573.3707,1722.5953,-1312.5298,-1958.3024
-650.8571,585.7489,-638.02185,-534.5733,-568.3659,1722.5991,-1307.5214,-1958.3024
-645.85547,585.7553,-633.0183,-534.5675,-563.3611,1722.6029,-1302.513,-1958.3024
-640.8538,585.7617,-628.0148,-534.5617,-558.35626,1722.6067,-1297.5045,-1958.3024
-635.8522,585.7681,-623.0112,-534.5559,-553.35144,1722.6105,-1292.4961,-1958.3024
-630.8505,585.77454,-618.0077,-534.5501,-548.3466,1722.6143,-1287.4877,-1958.3024
-625.8489,585.78094,-613.00415,-534.5443,-543.3418,1722.618,-1282.4792,-1958.3024
-620.8472,585.78735,-608.0006,-534.5385,-538.337,1722.6218,-1277.4708,-1958.3024
-615.8456,585.79376,-602.9971,-534.5327,-533.33215,1722.6256,-1272.4624,-1958.3024
-610.84393,585.8002,-597.9935,-534.5269,-528.32733,1722.6294,-1267.454,-1958.3024
-605.8423,585.8066,-592.99,-534.5211,-523.3225,1722.6332,-1262.4456,-1958.3024
-600.84064,585.813,-587.98645,-534.5153,-518.3177,1722.637,-1257.4371,-1958.3024
-595.839,585.8194,-582.9829,-534.5095,-513.31287,1722.6407,-1252.4287,-1958.3024
-590.83734,585.8258,-577.9794,-534.5037,-508.308,1722.6445,-1247.4203,-1958.3024
-585.8357,585.8322,-572.9758,-534.4979,-503.30316,1722.6483,-1242.4119,-1958.3024
-580.83405,585.8386,-567.9723,-534.4921,-498.2983,1722.6521,-1237.4034,-1958.3024
-575.8324,585.84503,-562.96875,-534.4863,-493.29346,1722.6559,-1232.395,-1958.3024
-570.83075,585.85144,-557.9652,-534.4805,-488.2886,1722.6597,-1227.3866,-1958.3024
-565.8291,585.85785,-552.9617,-534.47473,-483.28375,1722.6635,-1222.3782,-1958.3024
-560.82745,585.86426,-547.9581,-534.46893,-478.2789,1722.6672,-1217.3698,-1958.3024
-555.8258,585.87067,-542.9546,-534.46313,-473.27405,1722.671,-1212.3613,-1958.3024
-550.82416,585.8771,-537.95105,-534.45734,-468.2692,1722.6748,-1207.3529,-1958.3024
-545.8225,585.8835,-532.9475,-534.45154,-463.26434,1722.6786,-1202.3445,-1958.3024
-540.82086,585.8899,-527.944,-534.44574,-458.2595,1722.6824,-1197.336,-1958.3024
-535.8192,585.8963,-522.9404,-534.43994,-453.25464,1722.6862,-1192.3276,-1958.3024
-530.81757,585.9027,-517.9369,-534.43414,-448.2498,1722.69,-1187.3192,-1958.3024
-525.8159,585.9091,-512.93335,-534.42834,-443.24493,1722.6937,-1182.3108,-1958.3024
-520.8143,585.9155,-507.9298,-534.42255,-438.24008,1722.6975,-1177.3024,-1958.3024
-515.8126,585.92194,-502.92627,-534.41675,-433.23523,1722.7013,-1172.294,-1958.3024
-510.81097,585.92834,-497.92273,-534.41095,-428.23038,1722.7051,-1167.2855,-1958.3024
-505.80933,585.93475,-492.9192,-534.40515,-423.22552,1722.7089,-1162.2771,-1958.3024
-500.80768,585.94116,-487.91565,-534.39935,-418.22067,1722.7126,-1157.2687,-1958.3024
-495.80603,585.9476,-482.9121,-534.39355,-413.21582,1722.7164,-1152.2603,-1958.3024
-490.80438,585.954,-477.90857,-534.38776,-408.21097,1722.7202,-1147.2518,-1958.3024
-485.80273,585.9604,-472.90503,-534.38196,-403.20612,1722.724,-1142.2434,-1958.3024
-480.8011,585.9668,-467.9015,-534.37616,-398.20126,1722.7278,-1137.235,-1958.3024
-475.79944,585.9732,-462.89795,-534.37036,-393.1964,1722.7316,-1132.2266,-1958.3024
-470.7978,585.9796,-457.8944,-534.36456,-388.19156,1722.7354,-1127.2181,-1958.3024
-465.79614,585.986,-452.89087,-534.35876,-383.1867,1722.7391,-1122.2097,-1958.3024
-460.7945,585.99243,-447.88733,-534.35297,-378.18185,1722.7429,-1117.2013,-1958.3024
-455.79285,585.99884,-442.8838,-534.34717,-373.177,1722.7467,-1112.1929,-1958.3024
-450.7912,586.00525,-437.88025,-534.3414,-368.17215,1722.7505,-1107.1844,-1958.3024
-445.78955,586.01166,-432.8767,-534.3356,-363.1673,1722.7543,-1102.176,-1958.3024
-440.7879,586.01807,-427.87317,-534.3298,-358.16245,1722.758,-1097.1676,-1958.3024
-435.78625,586.0245,-422.86963,-534.324,-353.1576,1722.7618,-1092.1592,-1958.3024
-430.7846,586.0309,-417.8661,-534.3182,-348.15274,1722.7656,-1087.1508,-1958.3024
-425.78296,586.0373,-412.86255,-534.3124,-343.1479,1722.7694,-1082.1423,-1958.3024
-420.7813,586.0437,-407.859,-534.3066,-338.14304,1722.7732,-1077.1339,-1958.3024
-415.77966,586.0501,-402.85547,-534.3008,-333.13818,1722.777,-1072.1255,-1958.3024
-410.778,586.0565,-397.85193,-534.295,-328.13333,1722.7808,-1067.1171,-1958.3024
-405.77637,586.0629,-392.8484,-534.2892,-323.12848,1722.7845,-1062.1086,-1958.3024
-400.77472,586.06934,-387.84485,-534.2834,-318.12363,1722.7883,-1057.1002,-1958.3024
-395.77307,586.07574,-382.8413,-534.2776,-313.11877,1722.7921,-1052.0918,-1958.3024
-390.77142,586.08215,-377.83777,-534.2718,-308.11392,1722.7959,-1047.0834,-1958.3024
-385.76978,586.08856,-372.83423,-534.266,-303.10907,1722.7997,-1042.075,-1958.3024
-380.76813,586.095,-367.8307,-534.2602,-298.10422,1722.8035,-1037.0665,-1958.3024
-375.76648,586.1014,-362.82715,-534.2544,-293.09937,1722.8073,-1032.0581,-1958.3024
-370.76483,586.1078,-357.8236,-534.2486,-288.0945,1722.811,-1027.0497,-1958.3024
-365.76318,586.1142,-352.82007,-534.2428,-283.08966,1722.8148,-1022.04126,-1958.3024
-360.76154,586.1206,-347.81653,-534.237,-278.0848,1722.8186,-1017.03284,-1958.3024
-355.7599,586.127,-342.813,-534.2312,-273.07996,1722.8224,-1012.0244,-1958.3024
-350.75824,586.1334,-337.80945,-534.2254,-268.0751,1722.8262,-1007.016,-1958.3024
-345.7566,586.13983,-332.8059,-534.2196,-263.07025,1722.83,-1002.00757,-1958.3024
-340.75494,586.14624,-327.80237,-534.2138,-258.0654,1722.8337,-996.99915,-1958.3024
-335.7533,586.15265,-322.79883,-534.208,-253.06056,1722.8375,-991.9907,-1958.3024
-330.75165,586.15906,-317.7953,-534.2022,-248.05573,1722.8413,-986.9823,-1958.3024
-325.75,586.16547,-312.79175,-534.1964,-243.05089,1722.8451,-981.9739,-1958.3024
-320.74835,586.1719,-307.7882,-534.1906,-238.04605,1722.8489,-976.96545,-1958.3024
-315.7467,586.1783,-302.78467,-534.1848,-233.04121,1722.8527,-971.95703,-1958.3024
-310.74506,586.1847,-297.78113,-534.179,-228.03638,1722.8564,-966.9486,-1958.3024
-305.7434,586.1911,-292.7776,-534.1732,-223.03154,1722.8602,-961.9402,-1958.3024
-300.74176,586.1975,-287.77405,-534.1674,-218.0267,1722.864,-956.93176,-1958.3024
-295.7401,586.2039,-282.7705,-534.1616,-213.02187,1722.8678,-951.92334,-1958.3024
-290.73846,586.2103,-277.76697,-534.1558,-208.01703,1722.8716,-946.9149,-1958.3024
-285.73682,586.21674,-272.76343,-534.15,-203.01219,1722.8754,-941.9065,-1958.3024
-280.73517,586.22314,-267.7599,-534.1442,-198.00735,1722.8792,-936.8981,-1958.3024
-275.73352,586.22955,-262.75635,-534.1384,-193.00252,1722.8829,-931.88965,-1958.3024
-270.73187,586.23596,-257.7528,-534.1326,-187.99768,1722.8867,-926.8812,-1958.3024
-265.73022,586.2424,-252.74928,-534.12683,-182.99284,1722.8905,-921.8728,-1958.3024
-260.72858,586.2488,-247.74576,-534.12103,-177.988,1722.8943,-916.8644,-1958.3024
-255.72693,586.2552,-242.74223,-534.11523,-172.98317,1722.8981,-911.85596,-1958.3024
-250.72528,586.2616,-237.73871,-534.10944,-167.97833,1722.9019,-906.84753,-1958.3024
-245.72363,586.268,-232.73518,-534.10364,-162.9735,1722.9056,-901.8391,-1958.3024
-240.72198,586.2744,-227.73166,-534.09784,-157.96866,1722.9094,-896.8307,-1958.3024
-235.72034,586.2808,-222.72813,-534.09204,-152.96382,1722.9132,-891.82227,-1958.3024
-230.71869,586.28723,-217.72461,-534.08624,-147.95898,1722.917,-886.81384,-1958.3024
-225.71704,586.29364,-212.72108,-534.08044,-142.95415,1722.9208,-881.8054,-1958.3024
-220.7154,586.30005,-207.71756,-534.07465,-137.94931,1722.9246,-876.797,-1958.3024
-215.71375,586.30646,-202.71404,-534.06885,-132.94447,1722.9283,-871.7886,-1958.3024
-210.7121,586.31287,-197.71051,-534.06305,-127.93964,1722.9321,-866.78015,-1958.3024
-205.71045,586.3193,-192.70699,-534.05725,-122.9348,1722.9359,-861.7717,-1958.3024
-200.7088,586.3257,-187.70346,-534.05145,-117.92996,1722.9397,-856.7633,-1958.3024
-195.70715,586.3321,-182.69994,-534.04565,-112.925125,1722.9435,-851.7549,-1958.3024
-190.7055,586.3385,-177.69641,-534.03986,-107.92029,1722.9473,-846.74646,-1958.3024
-185.70386,586.3449,-172.69289,-534.03406,-102.91545,1722.951,-841.73804,-1958.3024
-180.70221,586.3513,-167.68936,-534.02826,-97.910614,1722.9548,-836.7296,-1958.3024
-175.70056,586.3577,-162.68584,-534.02246,-92.90578,1722.9586,-831.7212,-1958.3024
-170.69891,586.36414,-157.68231,-534.01666,-87.90094,1722.9624,-826.71277,-1958.3024
-165.69727,586.37054,-152.67879,-534.01086,-82.8961,1722.9662,-821.70435,-1958.3024
-160.69562,586.37695,-147.67526,-534.00507,-77.891266,1722.97,-816.6959,-1958.3024
-155.69397,586.38336,-142.67174,-533.99927,-72.88643,1722.9738,-811.6875,-1958.3024
-150.69232,586.3898,-137.66821,-533.99347,-67.88159,1722.9775,-806.6791,-1958.3024
-145.69067,586.3962,-132.66469,-533.9877,-62.87675,1722.9813,-801.67065,-1958.3024
-140.68903,586.4026,-127.66116,-533.9819,-57.87191,1722.9851,-796.66223,-1958.3024
-135.68738,586.409,-122.65764,-533.9761,-52.86707,1722.9889,-791.6538,-1958.3024
-130.68573,586.4154,-117.65411,-533.9703,-47.86223,1722.9927,-786.6454,-1958.3024
-125.684074,586.4218,-112.65059,-533.9645,-42.857388,1722.9965,-781.63696,-1958.3024
-120.68242,586.4282,-107.647064,-533.9587,-37.852547,1723.0002,-776.62854,-1958.3024
-115.68076,586.43463,-102.64354,-533.9529,-32.847706,1723.004,-771.6201,-1958.3024
-110.67911,586.44104,-97.640015,-533.9471,-27.842865,1723.0078,-766.6117,-1958.3024
-105.67745,586.44745,-92.63649,-533.9413,-22.838024,1723.0116,-761.6033,-1958.3024
-100.6758,586.45386,-87.632965,-533.9355,-17.833183,1723.0154,-756.59485,-1958.3024
-95.67414,586.46027,-82.62944,-533.9297,-12.828342,1723.0192,-751.5864,-1958.3024
-90.672485,586.4667,-77.625916,-533.9239,-7.823502,1723.023,-746.578,-1958.3024
-85.67083,586.4731,-72.62239,-533.9181,-2.8186617,1723.0267,-741.5696,-1958.3024
-80.669174,586.4795,-67.618866,-533.9123,2.1861787,1723.0305,-736.56116,-1958.3024
-75.66752,586.4859,-62.61534,-533.9065,7.191019,1723.0343,-731.55273,-1958.3024
-70.66586,586.4923,-57.611816,-533.9007,12.19586,1723.0381,-726.5443,-1958.3024
-65.66421,586.4987,-52.60829,-533.8949,17.2007,1723.0419,-721.5359,-1958.3024
-60.662556,586.5051,-47.604767,-533.8891,22.205542,1723.0457,-716.52747,-1958.3024
-55.660904,586.51154,-42.601242,-533.8833,27.210382,1723.0494,-711.51904,-1958.3024
-50.659252,586.51794,-37.597717,-533.8775,32.21522,1723.0532,-706.5106,-1958.3024
-45.6576,586.52435,-32.594193,-533.8717,37.220062,1723.057,-701.5022,-1958.3024
-40.65595,586.53076,-27.590666,-533.8659,42.224903,1723.0608,-696.4938,-1958.3024
-35.654297,586.5372,-22.58714,-533.8601,47.229744,1723.0646,-691.48535,-1958.3024
-30.652645,586.5436,-17.583612,-533.8543,52.234585,1723.0684,-686.4769,-1958.3024
-25.650993,586.55,-12.580086,-533.8485,57.239426,1723.0721,-681.4685,-1958.3024
-20.649342,586.5564,-7.576559,-533.8427,62.244267,1723.0759,-676.4601,-1958.3024
-15.64769,586.5628,-2.5730324,-533.8369,67.24911,1723.0797,-671.45166,-1958.3024
-10.646038,586.5692,2.4304943,-533.8311,72.253944,1723.0835,-666.44324,-1958.3024
-5.644386,586.5756,7.434021,-533.8253,77.25878,1723.0873,-661.4348,-1958.3024
-0.6427336,586.58203,12.437548,-533.8195,82.26362,1723.0911,-656.4264,-1958.3024
4.3589187,586.58844,17.441074,-533.8137,87.268456,1723.0948,-651.41797,-1958.3024
9.360571,586.59485,22.444601,-533.8079,92.27329,1723.0986,-646.40955,-1958.3024
14.362223,586.60126,27.448128,-533.8021,97.27813,1723.1024,-641.4011,-1958.3024
19.363874,586.60767,32.451653,-533.7963,102.28297,1723.1062,-636.3927,-1958.3024
24.365526,586.6141,37.455177,-533.7905,107.2878,1723.11,-631.3843,-1958.3024
29.367178,586.6205,42.458702,-533.7847,112.29264,1723.1138,-626.37585,-1958.3024
34.36883,586.6269,47.462227,-533.77893,117.29748,1723.1176,-621.36743,-1958.3024
39.370483,586.6333,52.46575,-533.77313,122.302315,1723.1213,-616.359,-1958.3024
44.372135,586.6397,57.469276,-533.76733,127.30715,1723.1251,-611.3506,-1958.3024
49.373787,586.6461,62.4728,-533.76154,132.312,1723.1289,-606.34216,-1958.3024
54.37544,586.6525,67.476326,-533.75574,137.31683,1723.1327,-601.33374,-1958.3024
59.37709,586.65894,72.47985,-533.74994,142.32167,1723.1365,-596.3253,-1958.3024
64.378746,586.66534,77.483376,-533.74414,147.3265,1723.1403,-591.3169,-1958.3024
69.3804,586.67175,82.4869,-533.73834,152.33134,1723.144,-586.3085,-1958.3024
74.38206,586.67816,87.490425,-533.73254,157.33618,1723.1478,-581.30005,-1958.3024
79.38371,586.6846,92.49395,-533.72675,162.34102,1723.1516,-576.2916,-1958.3024
84.38537,586.691,97.497475,-533.72095,167.34586,1723.1554,-571.2832,-1958.3024
89.387024,586.6974,102.501,-533.71515,172.3507,1723.1592,-566.2748,-1958.3024
94.38868,586.7038,107.504524,-533.70935,177.35553,1723.163,-561.26636,-1958.3024
99.390335,586.7102,112.50805,-533.70355,182.36037,1723.1667,-556.25793,-1958.3024
104.39199,586.7166,117.51157,-533.69775,187.3652,1723.1705,-551.2495,-1958.3024
109.39365,586.723,122.5151,-533.69196,192.37004,1723.1743,-546.79034,-1958.2499
114.3953,586.72943,127.51862,-533.68616,197.37488,1723.1781,-542.3312,-1958.1974
119.39696,586.73584,132.52216,-533.68036,202.37971,1723.1819,-537.872,-1958.1449
124.39861,586.74225,137.52568,-533.67456,207.38455,1723.1857,-533.41284,-1958.0924
129.40027,586.74866,142.5292,-533.66876,212.38939,1723.1895,-528.9537,-1958.0399
134.40192,586.75507,147.53273,-533.66296,217.39423,1723.1932,-524.4945,-1957.9874
139.40356,586.7615,152.53625,-533.65717,222.39906,1723.197,-520.03534,-1957.9349
144.40521,586.7679,157.53978,-533.65137,227.4039,1723.2008,-515.5762,-1957.8824
149.40686,586.7743,162.5433,-533.64557,232.40874,1723.2046,-511.117,-1957.83
154.40851,586.7807,167.54683,-533.6398,237.41357,1723.2084,-506.65784,-1957.7775
159.41016,586.7871,172.55035,-533.634,242.41841,1723.2122,-502.19867,-1957.725
164.4118,586.7935,174.38754,-533.4668,247.42325,1723.216,-497.7395,-1957.6725
169.41345,586.7999,176.22473,-533.2996,252.42809,1723.2197,-493.28033,-1957.62
174.4151,586.80634,178.06192,-533.13245,257.43292,1723.2235,-488.82117,-1957.5675
179.41675,586.81274,179.89911,-532.9653,262.43777,1723.2273,-484.362,-1957.515
184.4184,586.81915,181.7363,-532.7981,267.44263,1723.2311,-479.90283,-1957.4625
189.42004,586.82556,183.57349,-532.6309,272.44748,1723.2349,-475.44366,-1957.41
194.42169,586.832,185.41068,-532.46375,277.45233,1723.2386,-470.9845,-1957.3575
199.42334,586.8384,187.24786,-532.2966,282.45718,1723.2424,-466.52533,-1957.305
204.42499,586.8448,189.08505,-532.1294,287.46204,1723.2462,-462.06616,-1957.2526
209.42664,586.8512,190.92224,-531.9622,292.4669,1723.25,-457.607,-1957.2001
214.42828,586.8576,192.75943,-531.79504,297.47174,1723.2538,-453.14783,-1957.1476
219.42993,586.864,194.59662,-531.62787,302.4766,1723.2576,-448.68866,-1957.0951
224.43158,586.8704,196.4338,-531.4607,307.48145,1723.2614,-444.2295,-1957.0426
229.43323,586.87683,198.271,-531.2935,312.4863,1723.2651,-439.77032,-1956.9901
234.43488,586.88324,200.10818,-531.12634,317.49115,1723.2689,-435.31116,-1956.9376
239.43652,586.88965,201.94537,-530.95917,322.496,1723.2727,-430.852,-1956.8851
244.43817,586.89606,203.78256,-530.792,327.50085,1723.2765,-426.39282,-1956.8326
249.43982,586.90247,205.61975,-530.6248,332.5057,1723.2803,-421.93365,-1956.7802
254.44147,586.9089,207.45694,-530.45764,337.51056,1723.284,-417.4745,-1956.7277
259.4431,586.9153,209.29413,-530.29047,342.5154,1723.2878,-413.01532,-1956.6752
264.44476,586.9217,211.13132,-530.1233,347.52026,1723.2916,-408.55615,-1956.6227
269.4464,586.9281,212.9685,-529.9561,352.52512,1723.2954,-404.097,-1956.5702
274.44806,586.9345,214.8057,-529.78894,357.52997,1723.2992,-399.63782,-1956.5177
279.4497,586.9409,216.64288,-529.62177,362.53482,1723.303,-395.17865,-1956.4652
284.45135,586.9473,218.48007,-529.4546,367.53967,1723.3068,-390.71948,-1956.4127
289.453,586.95374,220.31726,-529.2874,372.54453,1723.3105,-386.2603,-1956.3602
294.45465,586.96014,222.15445,-529.12024,377.54938,1723.3143,-381.80115,-1956.3077
299.4563,586.96655,223.99164,-528.95306,382.55423,1723.3181,-377.34198,-1956.2552
304.45795,586.97296,225.82883,-528.7859,387.55908,1723.3219,-372.8828,-1956.2028
309.4596,586.9794,227.66602,-528.6187,392.56393,1723.3257,-368.42365,-1956.1503
314.46124,586.9858,229.5032,-528.45154,397.5688,1723.3295,-363.96448,-1956.0978
319.4629,586.9922,231.3404,-528.28436,402.57364,1723.3333,-359.5053,-1956.0453
324.46454,586.9986,233.17758,-528.1172,407.5785,1723.337,-355.04614,-1955.9928
329.4662,587.005,235.01477,-527.95,412.58334,1723.3408,-350.58698,-1955.9403
334.46783,587.0114,236.85196,-527.78284,417.5882,1723.3446,-346.1278,-1955.8878
339.46948,587.0178,238.68915,-527.61566,422.59305,1723.3484,-341.66864,-1955.8353
344.47113,587.02423,240.52634,-527.4485,427.5979,1723.3522,-337.20947,-1955.7828
349.47278,587.03064,242.36353,-527.2813,432.60275,1723.356,-332.7503,-1955.7303
354.47443,587.03705,244.20071,-527.11414,437.6076,1723.3597,-328.29114,-1955.6779
359.47607,587.04346,246.0379,-526.94696,442.61246,1723.3635,-323.83197,-1955.6254
