,Time,Pressure
0,0.245,2.9718785285949707e-05
1,0.255,2.9718785285949707e-05
2,0.265,0.019839007115364075
3,0.275,0.019839007115364075
4,0.28500000000000003,0.019839007115364075
5,0.295,0.019839007115364075
6,0.305,0.019839007115364075
7,0.315,0.019839007115364075
8,0.325,0.019839007115364075
9,0.335,0.019839007115364075
10,0.345,0.019839007115364075
11,0.355,0.019839007115364075
12,0.365,0.039749600377082826
13,0.37500000000000006,0.039749600377082826
14,0.385,0.05953273636341096
15,0.395,0.05953273636341096
16,0.40499999999999997,0.0771312153673172
17,0.41500000000000004,0.0771312153673172
18,0.425,0.0771312153673172
19,0.43500000000000005,0.0771312153673172
20,0.445,0.0771312153673172
21,0.455,0.0771312153673172
22,0.465,0.08382192764759062
23,0.47500000000000003,0.08382192764759062
24,0.48500000000000004,0.08382192764759064
25,0.495,0.08382192764759064
26,0.505,0.08382192764759064
27,0.515,0.08382192764759064
28,0.525,0.08382192764759062
29,0.5349999999999999,0.10193573257923126
30,0.545,0.11534471085071564
31,0.555,0.11534471085071564
32,0.565,0.11534471085071564
33,0.575,0.11534471085071564
34,0.585,0.11534471085071564
35,0.5950000000000001,0.11534471085071564
36,0.605,0.11534471085071564
37,0.615,0.11534471085071564
38,0.625,0.13774248917102816
39,0.635,0.13774248917102816
40,0.6449999999999999,0.13774248917102813
41,0.655,0.13774248917102813
42,0.665,0.13774248917102813
43,0.675,0.13774248917102813
44,0.6849999999999999,0.1377127703857422
45,0.695,0.1377127703857422
46,0.7050000000000001,0.13771277038574217
47,0.7150000000000001,0.13771277038574217
48,0.7250000000000001,0.13771277038574217
49,0.7349999999999999,0.15384265319824217
50,0.745,0.15384265319824217
51,0.7550000000000001,0.1538426531982422
52,0.7650000000000001,0.13403336486816408
53,0.7749999999999999,0.13403336486816408
54,0.7849999999999999,0.13403336486816406
55,0.795,0.13403336486816406
56,0.8050000000000002,0.13403336486816408
57,0.815,0.13403336486816408
58,0.825,0.15326144836425784
59,0.835,0.15749886444091798
60,0.8450000000000001,0.15749886444091798
61,0.8550000000000001,0.15749886444091796
62,0.865,0.13758827117919925
63,0.875,0.13758827117919925
64,0.885,0.1178051351928711
65,0.895,0.1425993002319336
66,0.905,0.14355041961669923
67,0.915,0.14355041961669923
68,0.925,0.14355041961669923
69,0.9349999999999999,0.14355041961669923
70,0.945,0.16344233001708985
71,0.9550000000000001,0.18103455535888674
72,0.9650000000000001,0.20807658721923827
73,0.975,0.20807658721923827
74,0.9849999999999999,0.2080765872192383
75,0.995,0.22813982696533205
76,1.0050000000000001,0.24349391876220702
77,1.0150000000000001,0.24349391876220702
78,1.025,0.24349391876220702
79,1.0350000000000001,0.2253801138305664
80,1.0450000000000002,0.22642949493408202
81,1.0550000000000002,0.24199718902587888
82,1.065,0.24200574722468854
83,1.075,0.24200574722468854
84,1.085,0.24200574722468854
85,1.095,0.24200574722468854
86,1.105,0.2420057472246885
87,1.1149999999999998,0.259643115388751
88,1.125,0.23724533706843853
89,1.1350000000000002,0.2372453370684385
90,1.145,0.2572452394121885
91,1.1550000000000002,0.2572452394121885
92,1.165,0.2762753920000791
93,1.175,0.28408858047664165
94,1.185,0.28408858047664165
95,1.1949999999999998,0.28408858047664165
96,1.205,0.28408858047664165
97,1.2149999999999999,0.3003615602129698
98,1.225,0.3003615602129698
99,1.2350000000000003,0.288337197420001
100,1.245,0.329786670076251
101,1.2550000000000001,0.3467502162188292
102,1.2650000000000001,0.3467502162188292
103,1.275,0.3467502162188292
104,1.2850000000000001,0.3638642128008604
105,1.295,0.3638642128008604
106,1.305,0.38007126114070416
107,1.315,0.38007126114070416
108,1.325,0.36084317764461044
109,1.3350000000000002,0.3681393223589659
110,1.3450000000000002,0.3681393223589659
111,1.355,0.4094816905230284
112,1.365,0.4094816905230284
113,1.375,0.4094816905230284
114,1.385,0.4094816905230284
115,1.395,0.3846875254839659
116,1.4049999999999998,0.366137927095294
117,1.4149999999999998,0.3794607237261534
118,1.425,0.398672956392169
119,1.435,0.438952243501544
120,1.4450000000000003,0.4289009428423643
121,1.455,0.4293147319048643
122,1.465,0.4139715129107236
123,1.475,0.4139715129107237
124,1.4849999999999999,0.4558930949419737
125,1.4949999999999999,0.4602986857622862
126,1.505,0.4939115275591612
127,1.515,0.5022012321490049
128,1.5250000000000001,0.5191846049517392
129,1.5350000000000001,0.5191846049517392
130,1.5450000000000002,0.5310642387408018
131,1.5550000000000002,0.515496544649005
132,1.565,0.5354886395263672
133,1.575,0.5815024139404297
134,1.585,0.5815024139404298
135,1.5949999999999998,0.5815024139404298
136,1.605,0.6302966864013672
137,1.6149999999999998,0.6126593182373047
138,1.625,0.6126593182373047
139,1.6350000000000002,0.6358359979248047
140,1.645,0.6349742938232422
141,1.655,0.6349742938232422
142,1.665,0.6618799127197266
143,1.6749999999999998,0.6787032232666016
144,1.685,0.6787032232666016
145,1.6949999999999998,0.709590025024414
146,1.705,0.728435396118164
147,1.7149999999999999,0.7337840667724609
148,1.7249999999999999,0.7782115374755859
149,1.735,0.7871219744873047
150,1.745,0.7456725018310547
151,1.7550000000000001,0.7287089556884766
152,1.7650000000000001,0.7561532379150391
153,1.775,0.7629338427734373
154,1.7850000000000001,0.8053416235351563
155,1.795,0.8053416235351563
156,1.805,0.8098932373046874
157,1.815,0.8098932373046874
158,1.825,0.860199970703125
159,1.8350000000000002,0.8856820983886718
160,1.8450000000000002,0.9362448181152343
161,1.855,0.9000390747070312
162,1.865,0.9492241040039062
163,1.875,0.9769130761718748
164,1.885,0.9943780517578125
165,1.895,1.0324508349609376
166,1.9049999999999998,1.0452142297363283
167,1.9149999999999998,1.031891433105469
168,1.925,1.0256668688964845
169,1.935,0.9853875817871094
170,1.945,1.0295646966552734
171,1.955,1.0188592999267578
172,1.965,1.0352696429443358
173,1.975,1.0465964080810546
174,1.9849999999999999,1.0397008221435546
175,1.995,1.022885227050781
176,2.005,0.9739182934570311
177,2.0149999999999997,0.9656285888671874
178,2.025,0.9486452160644532
179,2.035,0.9698793469238282
180,2.045,0.9435413537597657
181,2.0549999999999997,0.9435413537597657
182,2.065,0.9473018090820313
183,2.075,0.9088102832031251
184,2.0850000000000004,0.9279623181152344
185,2.095,0.9373003973388673
186,2.1050000000000004,0.8885061248779297
187,2.115,0.9076461968994141
188,2.125,0.9076461968994141
189,2.1350000000000002,0.9462194781494141
190,2.1450000000000005,0.9371055242919923
191,2.1550000000000002,0.9371055242919923
192,2.165,0.8911697528076172
193,2.175,0.8665332537841797
194,2.185,0.8967205657958984
195,2.195,0.865833764038086
196,2.205,0.865390394897461
197,2.215,0.943281439819336
198,2.2249999999999996,0.913874575805664
199,2.235,0.935505962524414
200,2.245,0.9548781573486327
201,2.255,0.9911914337158203
202,2.2649999999999997,1.009817708129883
203,2.2749999999999995,1.0192166845703123
204,2.285,0.9855053662109376
205,2.2950000000000004,0.9855053662109376
206,2.3050000000000006,0.9969092919921875
207,2.3150000000000004,1.026920166015625
208,2.325,1.0749028662109377
209,2.3350000000000004,1.1056263476562498
210,2.345,1.0752601513671876
211,2.3550000000000004,1.095426925048828
212,2.365,1.050375134887695
213,2.375,1.0473455718994142
214,2.385,1.0566542193603516
215,2.395,1.0519611822509767
216,2.405,1.0642253900146483
217,2.415,1.0767674993896483
218,2.425,1.1217500604248045
219,2.4349999999999996,1.1217500604248045
220,2.4449999999999994,1.097027077026367
221,2.4549999999999996,1.0897264593505858
222,2.465,1.0780478021240236
223,2.4749999999999996,1.0925657098388675
224,2.485,1.077539096069336
225,2.4950000000000006,1.1127737023925781
226,2.5050000000000003,1.1744495812988283
227,2.5150000000000006,1.2028483020019534
228,2.5250000000000004,1.2341725354003907
229,2.535,1.2204862774658205
230,2.545,1.262622776489258
231,2.555,1.3278788848876952
232,2.5650000000000004,1.3246209259033204
233,2.575,1.3806572711181644
234,2.585,1.4121928240966797
235,2.5949999999999998,1.415693863525391
236,2.605,1.4733520080566407
