,Time,Energy
186,1.86,1.2500042915344238
187,1.87,1.2500042915344238
188,1.88,1.2500042915344238
189,1.89,1.2500044107437134
190,1.9,1.2500042915344238
191,1.91,1.2500042915344238
192,1.92,1.2500044107437134
193,1.93,1.2500041723251343
194,1.94,1.2500042915344238
195,1.95,1.2500041723251343
196,1.96,1.2500042915344238
197,1.97,1.2500042915344238
198,1.98,1.2500042915344238
199,1.99,1.2500044107437134
200,2.0,1.2500042915344238
201,2.01,1.2500044107437134
202,2.02,1.2500044107437134
203,2.03,1.2500042915344238
204,2.04,1.2500044107437134
205,2.05,1.2500044107437134
206,2.06,1.2500042915344238
207,2.07,1.2500044107437134
208,2.08,1.2500042915344238
209,2.09,1.2500042915344238
210,2.1,1.2500042915344238
211,2.11,1.2500041723251343
