,Time,Entropy
84,0.84,1.0390273529703566
85,0.85,1.0439993063825976
86,0.86,1.0514661095297277
87,0.87,0.8997298885535715
88,0.88,0.9118885405502161
89,0.89,0.9171030345962182
90,0.9,0.9279831647673997
91,0.91,0.9337964611906256
92,0.92,0.9454576197208401
93,0.93,0.9544545176735151
94,0.94,0.9683033389154638
95,0.95,0.9732982408762472
96,0.96,0.9819060859791465
97,0.97,0.9908824288102286
98,0.98,0.9945894667982492
99,0.99,0.999436070811726
100,1.0,1.006320600712628
101,1.01,1.0205205447312051
102,1.02,1.030479211647512
103,1.03,1.0366304929535932
104,1.04,1.0421098257305752
105,1.05,1.046556403197847
106,1.06,1.0560649274258116
107,1.07,1.06294063102137
108,1.08,1.0704425413973742
109,1.09,1.0779589008928783
110,1.1,1.089255400166004
111,1.11,1.0976229082189115
112,1.12,1.1012771445852296
113,1.13,1.1096900385545538
114,1.14,1.1247878019530384
115,1.15,1.3953930669024324
116,1.16,1.4035669896826006
117,1.17,1.4039241908729547
118,1.18,1.4142530552969503
119,1.19,1.4301267903891413
120,1.2,1.4357335641113178
121,1.21,1.4475065313783897
122,1.22,1.4599776754102354
123,1.23,1.4691304657750854
124,1.24,1.483470748868142
125,1.25,1.3481995211770184
126,1.26,1.358981911950111
127,1.27,1.3646544239860174
128,1.28,1.3820110079352106
129,1.29,1.3856077994721028
130,1.3,1.3904837458521793
131,1.31,1.404080789208013
132,1.32,1.417706683255288
133,1.33,1.4314313860616283
134,1.34,1.437598526607173
135,1.35,1.4497070949834132
136,1.36,1.463525942882564
137,1.37,1.4792744808582872
138,1.38,1.4863425895384377
139,1.39,1.5033520236511784
140,1.4,1.5153283874561687
141,1.41,1.5241393362138127
142,1.42,1.5339108170409248
143,1.43,1.5498275504159533
144,1.44,1.5642704684546997
145,1.45,1.5785372825766217
146,1.46,1.5896565774220692
147,1.47,1.596669571431168
148,1.48,1.6021118320123915
149,1.49,1.6182548067063038
150,1.5,1.6301867244754307
151,1.51,1.7224985159158812
152,1.52,1.7373772089143835
153,1.53,1.7478088084964547
154,1.54,1.7562893250179719
155,1.55,1.7735414745304707
156,1.56,1.791768880197079
157,1.57,1.8029214617897382
158,1.58,1.626475205508648
159,1.59,1.8669693208105866
160,1.6,1.880695905471577
161,1.61,1.8959601473889074
162,1.62,1.9089585134831053
163,1.63,1.9248008641956382
164,1.64,1.9412055840613047
165,1.65,1.9630951597038158
166,1.66,1.9755831456228774
167,1.67,1.9926941143806671
168,1.68,2.0104842818718875
169,1.69,2.029457202921044
170,1.7,2.0428890457661875
171,1.71,2.0584855867349323
172,1.72,2.0758094797587416
173,1.73,2.0880526481924946
174,1.74,2.0980089914186353
175,1.75,2.1121149511802106
176,1.76,1.9061550082820917
177,1.77,1.9173443481111698
178,1.78,1.9314592876384733
179,1.79,1.944000486722747
180,1.8,2.03290858545892
181,1.81,2.0463627371827937
182,1.82,2.066839861834807
183,1.83,2.0784677420249857
184,1.84,2.0889240537109734
185,1.85,2.101810812234284
186,1.86,2.114984763966039
187,1.87,2.1331793157366095
188,1.88,2.1515303190270236
189,1.89,2.1668035111672443
190,1.9,2.1759941818242132
191,1.91,2.1836484388142074
192,1.92,2.2010001709888667
193,1.93,2.211061652989815
194,1.94,2.225004198476494
195,1.95,2.242857110196473
196,1.96,2.26256063556767
197,1.97,2.2750290461898963
198,1.98,2.286490250397814
199,1.99,2.3043356512193234
200,2.0,2.318422138787744
201,2.01,2.3283550149465713
202,2.02,2.343820241526652
203,2.03,2.3663291403735163
204,2.04,2.3789532171607197
205,2.05,2.3910451978813727
206,2.06,2.4123152606804985
207,2.07,2.430805647825435
208,2.08,2.449356064606132
209,2.09,2.462224041613231
210,2.1,2.4805248647015317
211,2.11,2.4937672804256
212,2.12,2.514596640976319
213,2.13,2.528208107562728
214,2.14,2.545196538054768
215,2.15,2.5604985502917197
216,2.16,2.5152384720846293
217,2.17,2.5386167079084907
218,2.18,2.558409284580449
219,2.19,2.576837207883999
220,2.2,2.594120849346699
221,2.21,2.609841981870267
222,2.22,2.627479668388463
223,2.23,2.6412300428871385
224,2.24,2.654541930992309
225,2.25,2.6759714241731514
226,2.26,2.6898328949909884
227,2.27,2.7015149044978726
228,2.28,2.7181968531846525
229,2.29,2.7353684288018396
230,2.3,2.746607505688164
231,2.31,2.756961151193519
232,2.32,2.782102139686617
233,2.33,2.7930546584566396
234,2.34,2.8037177327183382
235,2.35,2.8166328475442537
236,2.36,2.9382184311332242
237,2.37,2.850119543578032
238,2.38,2.87053803360009
239,2.39,2.891405790127479
240,2.4,2.8843813484419965
241,2.41,2.9021529519607254
242,2.42,2.92236348120892
243,2.43,2.93728021649263
244,2.44,2.949084810524586
245,2.45,2.963368240772427
246,2.46,2.9813431857832615
247,2.47,3.0004235459982276
248,2.48,3.0175350921021504
249,2.49,3.0302360199603235
250,2.5,3.043047903419914
251,2.51,3.060138804908102
252,2.52,3.0720634612289017
253,2.53,3.091519708242865
254,2.54,3.099431430371571
255,2.55,3.113771109818476
256,2.56,3.13524404254193
257,2.57,3.144805296060185
258,2.58,3.1618743451521985
259,2.59,3.171774360378976
260,2.6,3.183868385770899
261,2.61,3.1989110274764885
262,2.62,3.2196925368769778
263,2.63,3.2362730843669416
264,2.64,3.246700813875091
265,2.65,3.261688102055601
266,2.66,3.273563987850491
267,2.67,3.2918818520268776
268,2.68,3.3092551556260448
269,2.69,3.3204980213166424
270,2.7,3.3327897004916265
271,2.71,3.346773613393653
272,2.72,3.356957659537281
273,2.73,3.3772086190390076
274,2.74,3.3896839934402316
275,2.75,3.404677191189839
276,2.76,3.4187660139242526
277,2.77,3.4319741372134533
278,2.78,3.4423535086300237
279,2.79,3.459793164948403
280,2.8,3.4668967953757255
281,2.81,3.480712550334859
282,2.82,3.4924797036552797
283,2.83,3.509867310386242
284,2.84,3.5323867438483774
285,2.85,3.5461728120804636
286,2.86,3.5634322996205574
287,2.87,3.5774134236494537
288,2.88,3.5965498718555717
289,2.89,3.614457323047855
290,2.9,3.62621179396829
291,2.91,3.640965666561102
292,2.92,3.6545505707336563
293,2.93,3.66645020589444
294,2.94,3.6768040789234195
295,2.95,3.684112359963465
296,2.96,3.6980075151921734
297,2.97,3.7103344845370394
298,2.98,3.7210394892728154
299,2.99,3.7375557744078494
300,3.0,3.746507188835014
301,3.01,3.758679330885797
302,3.02,3.767489765324945
303,3.03,3.780218689761005
304,3.04,3.79038180424203
305,3.05,3.8068247412336618
306,3.06,3.819822878087474
307,3.07,3.8305368473073096
308,3.08,3.84025922772945
309,3.09,3.9075336787218147
310,3.1,3.921920061034995
311,3.11,3.935384800092934
312,3.12,3.9432628456109793
313,3.13,3.954002793053158
314,3.14,3.898498531078417
315,3.15,3.90960499845803
316,3.16,3.924402170808584
317,3.17,3.933622492025063
318,3.18,3.942519242615261
319,3.19,3.9533123719117804
320,3.2,3.9676190663970896
321,3.21,3.979654547682599
322,3.22,3.9887037809976564
323,3.23,4.001579730841654
324,3.24,4.011745261869888
325,3.25,4.022334919013993
326,3.26,4.036295109663251
327,3.27,4.046640056998099
328,3.28,4.057941732190132
329,3.29,4.06783455040185
330,3.3,4.057108746785432
331,3.31,4.063567958990658
332,3.32,4.069552158383116
333,3.33,4.0820040504118245
334,3.34,4.0891278260684585
335,3.35,4.099258903377284
336,3.36,4.108296455461822
337,3.37,4.124376589564989
338,3.38,4.13543483377911
339,3.39,4.144382951381411
340,3.4,4.154507404800684
341,3.41,4.160422460748863
342,3.42,4.168449607307729
343,3.43,4.180674847003792
344,3.44,4.187324403361101
345,3.45,4.198588545110447
346,3.46,4.2067520032700445
347,3.47,4.216545499232956
348,3.48,4.225738097417732
349,3.49,4.236345247497612
350,3.5,4.239569852451119
351,3.51,4.247728191355947
352,3.52,4.2553757811308515
353,3.53,4.264407225901297
354,3.54,4.270193128488772
355,3.55,4.278891976910993
356,3.56,4.288654572362099
357,3.57,4.291594210590045
358,3.58,4.304645438675642
359,3.59,4.312209208421947
360,3.6,4.316125143722337
361,3.61,4.323775058983421
362,3.62,4.330686290616055
363,3.63,4.341773766576111
364,3.64,4.350459626970002
365,3.65,4.354263917197699
366,3.66,4.36139309395379
367,3.67,4.371269718821864
368,3.68,4.377650893528451
369,3.69,4.386202304582179
370,3.7,4.392059273692931
371,3.71,4.395766986804087
372,3.72,4.403192646658435
373,3.73,4.41195077611566
374,3.74,4.419033924099679
375,3.75,4.423537272332442
376,3.76,4.433561931044339
377,3.77,4.466683599304288
378,3.78,4.473203357033402
379,3.79,4.479269560194355
380,3.8,4.487404629776762
381,3.81,4.495136819859175
382,3.82,4.50017314286287
383,3.83,4.507044235553332
384,3.84,4.5153678904371795
385,3.85,4.522902230598847
386,3.86,4.529685287239847
387,3.87,4.537957439929003
388,3.88,4.543603902806944
389,3.89,4.546444595970383
390,3.9,4.553437449942343
391,3.91,4.51326126053628
392,3.92,4.518855965461238
393,3.93,4.5219382032814055
394,3.94,4.52731342689601
395,3.95,4.530994337052624
396,3.96,4.5349986950221375
397,3.97,4.536030029614674
398,3.98,4.539502654662899
399,3.99,4.543589661133081
400,4.0,4.547994877024758
401,4.01,4.551739136566502
402,4.02,4.558461471035135
403,4.03,4.56163730107281
404,4.04,4.568301913066742
405,4.05,4.573731765167485
406,4.06,4.576539897794042
407,4.07,4.584110306621692
408,4.08,4.587518366740973
409,4.09,4.5910866282579565
410,4.1,4.595808839929758
411,4.11,4.6017605211994805
412,4.12,4.6056789695747025
413,4.13,4.612664272559522
414,4.14,4.616852442101121
415,4.15,4.621975350844612
416,4.16,4.627643483134103
417,4.17,4.63519116203787
418,4.18,4.6414091183557815
419,4.19,4.645996243377244
420,4.2,4.652884693255611
421,4.21,4.657138760031573
422,4.22,4.6604144932252485
423,4.23,4.664833883397445
424,4.24,4.6673982448893945
425,4.25,4.671197032226878
426,4.26,4.676515824760965
427,4.27,4.680757095302026
428,4.28,4.684132629237922
429,4.29,4.688346123536537
430,4.3,4.693486152767393
431,4.31,4.696959847196933
432,4.32,4.700478866065809
433,4.33,4.707469314176363
434,4.34,4.713964271225411
435,4.35,4.715738398502249
436,4.36,4.719695734242141
437,4.37,4.723355676103867
438,4.38,4.726842264501623
439,4.39,4.731257454512261
440,4.4,4.709145593902358
441,4.41,4.711095849074878
442,4.42,4.715314152138516
443,4.43,4.719199324705571
444,4.44,4.721498742675162
445,4.45,4.723821567912424
446,4.46,4.7308313625654375
447,4.47,4.733921412004124
448,4.48,4.735982014431845
449,4.49,4.740971779177925
450,4.5,4.745714205804301
451,4.51,4.750356233399674
452,4.52,4.754122290857057
453,4.53,4.756935673148824
454,4.54,4.75821272823854
455,4.55,4.763599233122934
456,4.56,4.773047208915003
457,4.57,4.777669849901779
458,4.58,4.780494492042267
459,4.59,4.785533987007419
460,4.6,4.788916198897589
461,4.61,4.792340136465061
462,4.62,4.794451865896566
463,4.63,4.798397816546482
464,4.64,4.8002052543879365
465,4.65,4.806731728814049
466,4.66,4.811323026813322
467,4.67,4.8146996065579755
468,4.68,4.8173085924667856
469,4.69,4.82272231979738
470,4.7,4.825376416950756
471,4.71,4.828438402126989
472,4.72,4.8315493613667755
473,4.73,4.835068742261832
474,4.74,4.838285765755716
475,4.75,4.841522149389645
476,4.76,4.843841638988755
477,4.77,4.85049750539806
478,4.78,4.857637357157002
479,4.79,4.862015762185961
480,4.8,4.864146982511986
481,4.81,4.868152115753256
482,4.82,4.871742598612174
483,4.83,4.875382103920485
484,4.84,4.878382540864259
485,4.85,4.884647890200839
486,4.86,4.890588351204189
487,4.87,4.897391586143318
488,4.88,4.902902804156733
489,4.89,4.909212366847092
490,4.9,4.912238343426887
491,4.91,4.914225583018115
492,4.92,4.9197319986036465
493,4.93,4.923078472789445
494,4.94,4.926149844603232
495,4.95,4.932946850759299
496,4.96,4.9390546797044985
497,4.97,4.945657954557114
498,4.98,4.947377676380131
499,4.99,4.9523743599440895
500,5.0,4.958146302653823
501,5.01,4.961251983476548
502,5.02,4.965350138666544
503,5.03,4.968641749179566
504,5.04,4.971811072945015
505,5.05,4.9747570136692705
506,5.06,4.975844184201335
507,5.07,4.979030211529123
508,5.08,4.983587757238189
509,5.09,4.987720488851159
510,5.1,4.9908712884305615
511,5.11,4.9924578486808
512,5.12,4.999440390404623
513,5.13,5.002378002281166
514,5.14,5.006893733715549
515,5.15,5.009389709128761
516,5.16,5.012142902895481
517,5.17,5.017553716607712
518,5.18,5.0200900765834335
519,5.19,5.026025078489846
520,5.2,5.031760533727444
521,5.21,5.0357175032084855
522,5.22,5.039429373550056
523,5.23,5.043252610090253
524,5.24,5.04666884210739
525,5.25,5.0523436970263615
526,5.26,5.0586555197780925
527,5.27,5.0613924876184
528,5.28,5.064737217344229
529,5.29,5.069329628081212
530,5.3,5.074401355201506
531,5.31,5.077374168738494
532,5.32,5.07990046493685
533,5.33,5.080668429481678
534,5.34,5.082992082532436
535,5.35,5.0853298928231485
536,5.36,5.087186358752389
537,5.37,5.0910593849124695
538,5.38,5.093600446764761
539,5.39,5.099412429081698
540,5.4,5.102185906443495
541,5.41,5.105958119883781
542,5.42,5.110441859704454
543,5.43,5.115733981472346
544,5.44,5.119703986734036
545,5.45,5.1216827458901655
546,5.46,5.126591462377957
547,5.47,5.128547188931636
548,5.48,5.131547856464007
549,5.49,5.136612772357942
550,5.5,5.141164220466463
551,5.51,5.144375484800049
552,5.52,5.146744776289786
553,5.53,5.150845077545152
554,5.54,5.154734534306447
555,5.55,5.157905813766105
556,5.56,5.164034894260741
557,5.57,5.167214494170727
558,5.58,5.173257007475679
559,5.59,5.175549050080038
560,5.6,5.181053493711863
561,5.61,5.1613381857820695
562,5.62,5.167054239410504
563,5.63,5.170667511782284
564,5.64,5.179591023495967
565,5.65,5.182774889563387
566,5.66,5.188262728583625
567,5.67,5.192056537847822
568,5.68,5.195483450345561
569,5.69,5.198112171948946
570,5.7,5.202679018085053
571,5.71,5.206601488920683
572,5.72,5.210781036555616
573,5.73,5.2144679293313345
574,5.74,5.2195987015616385
575,5.75,5.227325998457144
576,5.76,5.2313584309935655
577,5.77,5.232622317485038
578,5.78,5.236413914076249
579,5.79,5.242307287717353
580,5.8,5.245433398221891
581,5.81,5.251210416223745
582,5.82,5.256623608366496
583,5.83,5.25826059269156
584,5.84,5.260416567825752
585,5.85,5.2657580682408796
586,5.86,5.269299804432464
587,5.87,5.272200239613287
588,5.88,5.278795714563425
589,5.89,5.282892447364859
590,5.9,5.289553293063488
591,5.91,5.2907895047990126
592,5.92,5.295387502162167
593,5.93,5.298988042174841
594,5.94,5.303051010776422
595,5.95,5.307976942949714
596,5.96,5.312378592420039
597,5.97,5.318053088442525
598,5.98,5.321606582636136
599,5.99,5.326266223822629
600,6.0,5.3306356453954375
601,6.01,5.332390105103026
602,6.02,5.337970915078728
603,6.03,5.3430702269511245
604,6.04,5.3473719923263054
605,6.05,5.350264895335119
606,6.06,5.35435639732424
607,6.07,5.357518265827205
608,6.08,5.360279297985526
609,6.09,5.364280612490292
610,6.1,5.370978717894623
611,6.11,5.37444688481015
612,6.12,5.378799614830915
613,6.13,5.385234930374492
614,6.14,5.38746710601897
615,6.15,5.391860829240371
616,6.16,5.396723824380238
617,6.17,5.399840208699133
618,6.18,5.403428902189255
619,6.19,5.4082054807044955
620,6.2,5.413997839813651
621,6.21,5.418946409386188
622,6.22,5.4222821228079265
623,6.23,5.426121475535992
624,6.24,5.429066939732503
625,6.25,5.431632902922686
626,6.26,5.4346730408110835
627,6.27,5.439274529403446
628,6.28,5.442642093096794
629,6.29,5.44486737133019
630,6.3,5.447167277287018
631,6.31,5.44993355547123
632,6.32,5.452752355286927
633,6.33,5.455079310364917
634,6.34,5.4602465666309685
635,6.35,5.465798891751488
636,6.36,5.468515477576514
637,6.37,5.473197997922573
638,6.38,5.476287332674159
639,6.39,5.4786215146629225
640,6.4,5.483976677641545
641,6.41,5.484510454109036
642,6.42,5.487541689318548
643,6.43,5.489495753931098
644,6.44,5.493112823620434
645,6.45,5.496308968310969
646,6.46,5.500626964344219
647,6.47,5.504216465138866
648,6.48,5.508270220624255
649,6.49,5.510742576506768
650,6.5,5.528333017469199
651,6.51,5.530472531857594
652,6.52,5.532479032491416
653,6.53,5.534629351711862
654,6.54,5.538372755316407
655,6.55,5.541039145400046
656,6.56,5.54367494673099
657,6.57,5.546298530873667
658,6.58,5.549399460643202
659,6.59,5.551657513319516
660,6.6,5.5561531813787415
661,6.61,5.560559855357621
662,6.62,5.565765988652828
663,6.63,5.569447901255172
664,6.64,5.573252760834945
665,6.65,5.576373403329688
666,6.66,5.578541092529144
667,6.67,5.580464189532334
668,6.68,5.582040678147215
669,6.69,5.583858593658766
670,6.7,5.585822265751521
671,6.71,5.588312810788585
672,6.72,5.5921899540387985
673,6.73,5.595291083042019
674,6.74,5.597665215159319
675,6.75,5.600032191715915
676,6.76,5.602543981110983
677,6.77,5.603600329674938
678,6.78,5.605977974075184
679,6.79,5.613354567719407
680,6.8,5.614645051591594
681,6.81,5.618554556439381
682,6.82,5.62329313898244
683,6.83,5.626097887465523
684,6.84,5.628435833197951
685,6.85,5.630280762323164
686,6.86,5.633119596333021
687,6.87,5.637224991054283
688,6.88,5.639039705245856
689,6.89,5.641150365426729
690,6.9,5.64371668550052
691,6.91,5.647527207296495
692,6.92,5.650247541862482
693,6.93,5.653637912995044
694,6.94,5.656915176812753
695,6.95,5.471251955728532
696,6.96,5.47554085576822
697,6.97,5.477718087451351
698,6.98,5.479981203016271
699,6.99,5.482722068175349
700,7.0,5.48436538000492
701,7.01,5.486562791577544
702,7.02,5.487627784967178
703,7.03,5.489648050878619
704,7.04,5.493173745366931
705,7.05,5.497422959668193
706,7.06,5.500850189787309
707,7.07,5.5034537775902255
708,7.08,5.503981222066724
709,7.09,5.505055874869917
710,7.1,5.510020825641675
711,7.11,5.512887898432344
712,7.12,5.51511198123442
713,7.13,5.516395909698566
714,7.14,5.519360366602413
715,7.15,5.522684748599391
716,7.16,5.526110700631718
717,7.17,5.526645714466213
718,7.18,5.52929864245883
719,7.19,5.533331816827341
720,7.2,5.536647294135301
721,7.21,5.538360240185873
722,7.22,5.539394962970324
723,7.23,5.542866263658678
724,7.24,5.545897800181756
725,7.25,5.550468591926973
726,7.26,5.552495915798703
727,7.27,5.552517751955149
728,7.28,5.554548063019596
729,7.29,5.53985924488355
730,7.3,5.54177109192076
731,7.31,5.54305430600159
732,7.32,5.544877728276076
733,7.33,5.545696835929079
734,7.34,5.545962056413942
735,7.35,5.547565952817373
736,7.36,5.550159350342752
737,7.37,5.552623378547356
738,7.38,5.554275397664978
739,7.39,5.556264299365933
740,7.4,5.559486340008443
741,7.41,5.5613637044182855
742,7.42,5.565506270394344
743,7.43,5.567118938022982
744,7.44,5.5682873176621985
745,7.45,5.569891821603926
746,7.46,5.571450699237607
747,7.47,5.572999834628948
748,7.48,5.5736884344713316
749,7.49,5.574632089261534
750,7.5,5.575086308748883
751,7.51,5.5766162407185655
752,7.52,5.577171935511793
753,7.53,5.578777748780309
754,7.54,5.579911001405471
755,7.55,5.581247050325459
756,7.56,5.583180223420917
757,7.57,5.584980459995507
758,7.58,5.586802187045842
759,7.59,5.588181635634486
760,7.6,5.590013507013048
761,7.61,5.5907061837816885
762,7.62,5.593114569162658
763,7.63,5.5960606835535085
764,7.64,5.596559755642966
765,7.65,5.597669867459116
766,7.66,5.599839526475385
767,7.67,5.604356707205755
768,7.68,5.607695448664115
769,7.69,5.611083825776474
770,7.7,5.612853629796387
771,7.71,5.613593095475176
772,7.72,5.614698785870885
773,7.73,5.615615783412965
774,7.74,5.618297634487757
775,7.75,5.619581046940812
776,7.76,5.620808905817843
777,7.77,5.6222235379399566
778,7.78,5.623609115557409
779,7.79,5.624949246741571
780,7.8,5.625669062692939
781,7.81,5.626491711659353
782,7.82,5.627686953101415
783,7.83,5.628554547111967
784,7.84,5.629443344257454
785,7.85,5.630807313416721
786,7.86,5.6324112348369075
787,7.87,5.6349422163780645
788,7.88,5.636225032280619
789,7.89,5.636963494666879
790,7.9,5.639307452486476
791,7.91,5.641882182157242
792,7.92,5.643277915463087
793,7.93,5.644672806109222
794,7.94,5.6446965069169845
795,7.95,5.647479286081432
796,7.96,5.648873833019837
797,7.97,5.6519122962536175
798,7.98,5.652382365467335
799,7.99,5.653601530635374
800,8.0,5.654895728559563
801,8.01,5.65501592033992
802,8.02,5.655589632646137
803,8.03,5.656658418962803
804,8.04,5.6584682518035745
805,8.05,5.6602563967080135
806,8.06,5.661848335955073
807,8.07,5.662358429380605
808,8.08,5.663917548906854
809,8.09,5.666169684302846
810,8.1,5.667425612614404
811,8.11,5.668340607888021
812,8.12,5.670325708337245
813,8.13,5.67101752967502
814,8.14,5.672174816796731
815,8.15,5.672475421879578
816,8.16,5.6732444771179145
817,8.17,5.674982397860034
818,8.18,5.676312216507771
819,8.19,5.678700800308391
820,8.2,5.680361281311215
821,8.21,5.68184503974888
822,8.22,5.683614889695456
823,8.23,5.684711620354505
824,8.24,5.685188512480853
825,8.25,5.68568550598109
826,8.26,5.686279990516828
827,8.27,5.6870993613919
828,8.28,5.688308961100064
829,8.29,5.689457105882473
830,8.3,5.689652945330748
831,8.31,5.691263093246079
832,8.32,5.692381368837647
833,8.33,5.6930159158485
834,8.34,5.696962457382113
835,8.35,5.696295903664276
836,8.36,5.770599448584826
837,8.37,5.770635535380646
838,8.38,5.771611056332218
839,8.39,5.773079659691143
840,8.4,5.774039781113432
841,8.41,5.776110617762458
842,8.42,5.777741691512686
843,8.43,5.778621503647191
844,8.44,5.780966301072851
845,8.45,5.782736114738154
846,8.46,5.784098571471423
847,8.47,5.785262363230127
848,8.48,5.786335910783389
849,8.49,5.787192065852465
850,8.5,5.787165793658764
851,8.51,5.789163019346666
852,8.52,5.790311796757026
853,8.53,5.791868361611236
854,8.54,5.793230217965857
855,8.55,5.793847018740833
856,8.56,5.794861417431079
857,8.57,5.795919554445144
858,8.58,5.796383007246991
859,8.59,5.797458549921378
860,8.6,5.798857318367177
861,8.61,5.799346446350348
862,8.62,5.801316233738956
863,8.63,5.803030836524126
864,8.64,5.804975156048451
865,8.65,5.805511019022246
866,8.66,5.807495296676422
867,8.67,5.808204685817417
868,8.68,5.808718970020161
869,8.69,5.808919417556692
870,8.7,5.809716917098006
871,8.71,5.809548559729708
872,8.72,5.8112825671875505
873,8.73,5.812999429380218
874,8.74,5.81423794702134
875,8.75,5.81401791806413
876,8.76,5.816615994855799
877,8.77,5.816783128556584
878,8.78,5.818144327647415
879,8.79,5.818611208741924
880,8.8,5.819651559382764
881,8.81,5.821042017284666
882,8.82,5.821834370978248
883,8.83,5.822760930714741
884,8.84,5.8229203188242735
885,8.85,5.824048986569176
886,8.86,5.824753581152907
887,8.87,5.825801416140324
888,8.88,5.827498153073008
889,8.89,5.82858853159971
890,8.9,5.830035891136952
891,8.91,5.830692906807861
892,8.92,5.832340329167106
893,8.93,5.834101858129537
894,8.94,5.835056155972021
895,8.95,5.836033150452742
896,8.96,5.837511059451973
897,8.97,5.837966944364851
898,8.98,5.838941117750418
899,8.99,5.840307957990645
900,9.0,5.841292647556647
901,9.01,5.841605177828412
902,9.02,5.841572363171155
903,9.03,5.841819954469832
904,9.04,5.843058866907009
905,9.05,5.8449609027189116
906,9.06,5.845668059953396
907,9.07,5.846772220400734
908,9.08,5.849032694295846
909,9.09,5.849439534117246
910,9.1,5.8510402091277145
911,9.11,5.852452014238454
912,9.12,5.852982964149339
913,9.13,5.853789921023139
914,9.14,5.8543860062600945
915,9.15,5.856210913018398
916,9.16,5.857795419842949
917,9.17,5.858952077793038
918,9.18,5.860407381521889
919,9.19,5.862507143698783
920,9.2,5.864079188432776
921,9.21,5.865451177227527
922,9.22,5.865891539679915
923,9.23,5.86720110591583
924,9.24,5.868299263783769
925,9.25,5.87070111880689
926,9.26,5.871129222709348
927,9.27,5.872352956532017
928,9.28,5.872723310331173
929,9.29,5.873236675954278
930,9.3,5.873992233204056
931,9.31,5.874136481499189
932,9.32,5.874962015296879
933,9.33,5.8757319178487215
934,9.34,5.87566541198671
935,9.35,5.876477067241975
936,9.36,5.877653197285106
937,9.37,5.8779233853846655
938,9.38,5.879172515228374
939,9.39,5.878724839277399
940,9.4,5.878705316624548
941,9.41,5.879530404621642
942,9.42,5.8804304661337765
943,9.43,5.881360524004078
944,9.44,5.882574589541414
945,9.45,5.882768342458741
946,9.46,5.883666398521424
947,9.47,5.884620997174238
948,9.48,5.885129444804743
949,9.49,5.88673674736153
950,9.5,5.886703336090564
951,9.51,5.887255490114629
952,9.52,5.887930288291012
953,9.53,5.889108965297119
954,9.54,5.889300714804967
955,9.55,5.951654055567684
956,9.56,5.951780615828273
957,9.57,5.952409307394095
958,9.58,5.953130321224625
959,9.59,5.9539286421039375
960,9.6,5.953578299010971
961,9.61,5.954416242297249
962,9.62,5.956302099898879
963,9.63,5.957307047922975
964,9.64,5.959387831656055
965,9.65,5.959925381217062
966,9.66,5.95955443007302
967,9.67,5.960644830646445
968,9.68,5.961487643858198
969,9.69,5.961575402323595
970,9.7,5.963298467733981
971,9.71,5.963216551009664
972,9.72,5.964962108950905
973,9.73,5.965037191146405
974,9.74,5.96702287916386
975,9.75,5.967683503893997
976,9.76,5.9680329977240785
977,9.77,5.970020753943453
978,9.78,5.971332895362742
