p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y
281.59058,-151.36441,-534.0624,-1295.9003,-1121.7179,1628.3102,-1667.5326,-1382.3242
281.93582,-145.48897,-536.06085,-1299.2706,-1127.1501,1631.38,-1670.2255,-1384.6533
282.28107,-139.61353,-538.0593,-1302.641,-1132.5824,1634.4498,-1672.9183,-1386.9824
282.6263,-133.73808,-540.0578,-1306.0114,-1138.0146,1637.5197,-1675.6112,-1389.3115
282.97156,-127.86263,-542.0563,-1309.3817,-1143.4469,1640.5895,-1678.3041,-1391.6406
283.3168,-121.98718,-544.05475,-1312.7521,-1148.8792,1643.6593,-1680.997,-1393.9697
283.66205,-116.11173,-546.0532,-1316.1224,-1154.3114,1646.7291,-1683.6898,-1396.2988
284.0073,-110.23628,-548.0517,-1319.4928,-1159.7437,1649.799,-1686.3827,-1398.6279
284.35254,-104.36083,-550.0502,-1322.8632,-1165.1759,1652.8688,-1689.0756,-1400.957
284.69778,-98.48538,-552.04865,-1326.2335,-1170.6082,1655.9386,-1691.7684,-1403.2861
285.04303,-92.60993,-554.0471,-1329.6039,-1176.0404,1659.0084,-1694.4613,-1405.6152
285.38828,-86.73448,-556.0456,-1332.9742,-1181.4727,1662.0782,-1697.1542,-1407.9443
285.73352,-80.85903,-558.04407,-1336.3446,-1186.9049,1665.1481,-1699.847,-1410.2734
286.07877,-74.98358,-560.04254,-1339.715,-1192.3372,1668.2179,-1702.5399,-1412.6025
286.424,-69.10813,-562.041,-1343.0853,-1197.7694,1671.2877,-1705.2328,-1414.9316
286.76926,-63.232685,-564.0395,-1346.4557,-1203.2017,1674.3575,-1707.9257,-1417.2607
287.1145,-57.35724,-566.03796,-1349.826,-1208.6339,1677.4274,-1710.6185,-1419.5898
287.45975,-51.481792,-568.03644,-1353.1964,-1214.0662,1680.4972,-1713.3114,-1421.919
287.805,-45.606346,-570.0349,-1356.5668,-1219.4984,1683.567,-1716.0043,-1424.248
288.15024,-39.7309,-572.0334,-1359.9371,-1224.9307,1686.6368,-1718.6971,-1426.5771
288.49548,-33.855453,-574.03186,-1363.3075,-1230.3629,1689.7067,-1721.39,-1428.9062
288.84073,-27.980007,-576.03033,-1366.6779,-1235.7952,1692.7765,-1724.0829,-1431.2354
289.18597,-22.10456,-578.0288,-1370.0482,-1241.2274,1695.8463,-1726.7758,-1433.5645
289.53122,-16.229115,-580.0273,-1373.4186,-1246.6597,1698.9161,-1729.4686,-1435.8936
289.87646,-10.353668,-582.02576,-1376.789,-1252.0919,1701.986,-1732.1615,-1438.2227
290.2217,-4.4782214,-584.02423,-1380.1593,-1257.5242,1705.0558,-1734.8544,-1440.5518
290.56696,1.3972254,-586.0227,-1383.5297,-1262.9564,1708.1256,-1737.5472,-1442.8809
290.9122,7.272672,-588.0212,-1386.9,-1268.3887,1711.1954,-1740.2401,-1445.21
291.25745,13.148119,-590.01965,-1390.2704,-1273.8209,1714.2653,-1742.933,-1447.5391
291.6027,19.023565,-592.0181,-1393.6407,-1279.2532,1717.3351,-1745.6259,-1449.8682
291.94794,24.899012,-594.0166,-1397.0111,-1284.6854,1720.4049,-1748.3187,-1452.1973
292.29318,30.774458,-596.0151,-1400.3815,-1290.1177,1723.4747,-1751.0116,-1454.5264
292.63843,36.649906,-598.01355,-1403.7518,-1295.5499,1726.5446,-1753.7045,-1456.8555
292.98367,42.525352,-600.012,-1407.1222,-1300.9822,1729.6144,-1756.3973,-1459.1846
293.32892,48.4008,-602.0105,-1410.4926,-1306.4144,1732.6842,-1759.0902,-1461.5137
293.67416,54.276245,-604.009,-1413.8629,-1311.8467,1735.754,-1761.7831,-1463.8428
294.0194,60.15169,-606.00745,-1417.2333,-1317.2789,1738.8239,-1764.476,-1466.1719
294.36465,66.02714,-608.0059,-1420.6036,-1322.7112,1741.8937,-1767.1688,-1468.501
294.7099,71.90259,-610.0044,-1423.974,-1328.1434,1744.9635,-1769.8617,-1470.8301
295.05515,77.77804,-612.00287,-1427.3444,-1333.5757,1748.0333,-1772.5546,-1473.1592
295.4004,83.65349,-614.00134,-1430.7147,-1339.0079,1751.1031,-1775.2474,-1475.4883
295.74564,89.52894,-615.9998,-1434.0851,-1344.4402,1754.173,-1777.9403,-1477.8174
296.09088,95.40439,-617.9983,-1437.4554,-1349.8724,1757.2428,-1780.6332,-1480.1465
296.43613,101.27984,-619.99677,-1440.8258,-1355.3047,1760.3126,-1783.326,-1482.4756
296.78137,107.15529,-621.99524,-1444.1962,-1360.7369,1763.3824,-1786.0189,-1484.8047
297.12662,113.03074,-623.9937,-1447.5665,-1366.1692,1766.4523,-1788.7118,-1487.1338
297.47186,118.90619,-625.9922,-1450.9369,-1371.6014,1769.5221,-1791.4047,-1489.4629
297.8171,124.78164,-627.99066,-1454.3073,-1377.0337,1772.5919,-1794.0975,-1491.792
298.16235,130.65709,-629.98914,-1457.6776,-1382.466,1775.6617,-1796.7904,-1494.1211
298.5076,136.53253,-631.9876,-1461.048,-1387.8982,1778.7316,-1799.4833,-1496.4502
298.85284,142.40797,-633.9861,-1464.4183,-1393.3304,1781.8014,-1802.1761,-1498.7793
299.1981,148.28342,-635.98456,-1467.7887,-1398.7627,1784.8712,-1804.869,-1501.1084
299.54333,154.15886,-637.98303,-1471.159,-1404.195,1787.941,-1807.5619,-1503.4375
299.88858,160.0343,-639.9815,-1474.5294,-1409.6272,1791.0109,-1810.2548,-1505.7666
300.23383,165.90974,-641.98,-1477.8998,-1415.0594,1794.0807,-1812.9476,-1508.0957
300.57907,171.78519,-643.97845,-1481.2701,-1420.4917,1797.1505,-1815.6405,-1510.4248
300.92432,177.66063,-645.9769,-1484.6405,-1425.924,1800.2203,-1818.3334,-1512.7539
301.26956,183.53607,-647.9754,-1488.0109,-1431.3562,1803.2902,-1821.0262,-1515.083
301.6148,189.41151,-649.9739,-1491.3812,-1436.7885,1806.36,-1823.7191,-1517.4121
301.96005,195.28696,-651.97235,-1494.7516,-1442.2207,1809.4298,-1826.412,-1519.7412
302.3053,201.1624,-653.9708,-1498.122,-1447.653,1812.4996,-1829.1049,-1522.0703
302.65054,207.03784,-655.9693,-1501.4923,-1453.0852,1815.5695,-1831.7977,-1524.3994
302.9958,212.91328,-657.9678,-1504.8627,-1458.5175,1818.6393,-1834.4906,-1526.7285
303.34103,218.78873,-659.96625,-1508.233,-1463.9497,1821.7091,-1837.1835,-1529.0576
303.68628,224.66417,-661.9647,-1511.6034,-1469.382,1824.7789,-1839.8763,-1531.3867
304.03152,230.53961,-663.9632,-1514.9738,-1474.8142,1827.8488,-1842.5692,-1533.7158
304.37677,236.41505,-665.9617,-1518.3441,-1480.2465,1830.9186,-1845.2621,-1536.0449
304.72202,242.2905,-667.96014,-1521.7145,-1485.6787,1833.9884,-1847.955,-1538.374
305.06726,248.16594,-669.9586,-1525.0848,-1491.111,1837.0582,-1850.6478,-1540.7031
305.4125,254.04138,-671.9571,-1528.4552,-1496.5432,1840.128,-1853.3407,-1543.0322
305.75775,259.91684,-673.95557,-1531.8256,-1501.9755,1843.1979,-1856.0336,-1545.3613
306.103,265.7923,-675.95404,-1535.1959,-1507.4077,1846.2677,-1858.7264,-1547.6904
306.44824,271.66776,-677.9525,-1538.5663,-1512.84,1849.3375,-1861.4193,-1550.0195
306.7935,277.5432,-679.951,-1541.9366,-1518.2722,1852.4073,-1864.1122,-1552.3486
307.13873,283.41867,-681.94946,-1545.307,-1523.7045,1855.4772,-1866.805,-1554.6777
307.48398,289.29413,-683.94794,-1548.6774,-1529.1367,1858.547,-1869.4979,-1557.0068
307.82922,295.1696,-685.9464,-1552.0477,-1534.569,1861.6168,-1872.1908,-1559.3359
307.6302,300.8994,-687.9449,-1555.4181,-1540.0012,1864.6866,-1874.8837,-1561.665
307.43115,306.62924,-689.94336,-1558.7885,-1545.4335,1867.7565,-1877.5765,-1563.9941
307.23212,312.35907,-691.94183,-1562.1588,-1550.8657,1870.8263,-1880.2694,-1566.3232
307.03308,318.0889,-693.9403,-1565.5292,-1556.298,1873.8961,-1882.9623,-1568.6523
306.83405,323.81873,-695.9388,-1568.8995,-1561.7302,1876.966,-1885.6552,-1570.9814
306.635,329.54855,-697.93726,-1572.2699,-1567.1625,1880.0358,-1888.348,-1573.3105
306.43597,335.27838,-699.9357,-1575.6403,-1572.5947,1883.1056,-1891.0409,-1575.6396
306.23694,341.0082,-701.9342,-1579.0106,-1578.027,1886.1754,-1893.7338,-1577.9688
306.0379,346.73804,-703.9327,-1582.381,-1583.4592,1889.2452,-1896.4266,-1580.2979
305.83887,352.46786,-705.93115,-1585.7513,-1588.8915,1892.3151,-1899.1195,-1582.627
305.63983,358.1977,-707.9296,-1589.1217,-1594.3237,1895.3849,-1901.8124,-1584.956
305.4408,363.92752,-709.9281,-1592.4921,-1599.756,1898.4547,-1904.5052,-1587.2852
305.24176,369.65735,-711.9266,-1595.8624,-1605.1882,1901.5245,-1907.1981,-1589.6143
305.04272,375.38718,-713.92505,-1599.2328,-1610.6205,1904.5944,-1909.891,-1591.9434
304.8437,381.117,-715.9235,-1602.6031,-1616.0527,1907.6642,-1912.5839,-1594.2725
304.64465,386.84683,-717.922,-1605.9735,-1621.485,1910.734,-1915.2767,-1596.6016
304.44562,392.57666,-719.9205,-1609.3439,-1626.9172,1913.8038,-1917.9696,-1598.9307
304.24658,398.3065,-721.91895,-1612.7142,-1632.3495,1916.8737,-1920.6625,-1601.2598
304.04755,404.03632,-723.9174,-1616.0846,-1637.7817,1919.9435,-1923.3553,-1603.5889
303.8485,409.76614,-725.9159,-1619.455,-1643.214,1923.0133,-1926.0482,-1605.918
303.64948,415.49597,-727.91437,-1622.8253,-1648.6462,1926.0831,-1928.7411,-1608.2471
303.45044,421.2258,-729.91284,-1626.1957,-1654.0785,1929.153,-1931.434,-1610.5762
303.2514,426.95563,-731.9113,-1629.566,-1659.5107,1932.2228,-1934.1268,-1612.9053
303.05237,432.68546,-733.9098,-1632.9364,-1664.943,1935.2926,-1936.8197,-1615.2344
302.85333,438.41528,-735.90826,-1636.3068,-1670.3752,1938.3624,-1939.5126,-1617.5635
302.6543,444.1451,-737.90674,-1639.6771,-1675.8075,1941.4323,-1942.2054,-1619.8926
302.45526,449.87494,-739.9052,-1643.0475,-1681.2397,1944.5021,-1943.8159,-1624.0958
302.25623,455.60477,-741.9037,-1646.4178,-1686.672,1947.5719,-1945.4264,-1628.2991
302.0572,461.3346,-743.90216,-1649.7882,-1692.1042,1950.6417,-1947.0369,-1632.5023
301.85815,467.06442,-745.90063,-1653.1586,-1697.5365,1953.7115,-1948.6473,-1636.7056
301.65912,472.79425,-747.8991,-1656.5289,-1702.9688,1956.7814,-1950.2578,-1640.9088
301.46008,478.52408,-749.8976,-1659.8993,-1708.401,1959.8512,-1951.8683,-1645.112
301.26105,484.2539,-751.89606,-1663.2697,-1713.8333,1962.921,-1953.4788,-1649.3153
301.062,489.98373,-753.89453,-1666.64,-1719.2655,1965.9908,-1955.0892,-1653.5186
300.86298,495.71356,-755.893,-1670.0104,-1724.6978,1969.0607,-1956.6997,-1657.7218
300.66394,501.4434,-757.8915,-1673.3807,-1730.13,1972.1305,-1958.3102,-1661.925
300.4649,507.17322,-759.88995,-1676.7511,-1735.5623,1975.2003,-1959.9207,-1666.1283
300.26587,512.903,-761.8884,-1680.1215,-1740.9945,1978.2701,-1961.5311,-1670.3315
300.06683,518.6328,-763.8869,-1683.4918,-1746.4268,1981.34,-1963.1416,-1674.5348
299.8678,524.3626,-765.8854,-1686.8622,-1751.859,1984.4098,-1964.7521,-1678.738
299.66876,530.0924,-767.88385,-1690.2325,-1757.2913,1987.4796,-1966.3625,-1682.9413
299.46973,535.8222,-769.8823,-1693.6029,-1762.7235,1990.5494,-1967.973,-1687.1445
299.2707,541.552,-771.8808,-1696.9733,-1768.1558,1993.6193,-1969.5835,-1691.3478
299.07166,547.2818,-773.8793,-1700.3436,-1773.588,1996.6891,-1971.194,-1695.551
298.87262,553.0116,-775.87775,-1703.714,-1779.0203,1999.7589,-1972.8044,-1699.7543
298.67358,558.7414,-777.8762,-1707.0844,-1784.4525,1997.1713,-1974.4149,-1703.9575
298.47455,564.4712,-779.8747,-1710.4547,-1789.8848,1994.1014,-1976.0254,-1708.1608
298.2755,570.201,-781.87317,-1713.8251,-1795.317,1991.0316,-1977.6359,-1712.364
298.07648,575.9308,-783.87164,-1717.1954,-1800.7493,1987.9618,-1979.2463,-1716.5673
297.87744,581.6606,-785.8701,-1720.5658,-1806.1815,1984.892,-1980.8568,-1720.7705
297.6784,587.3904,-787.8686,-1723.9362,-1811.6138,1981.8221,-1982.4673,-1724.9738
297.47937,593.1202,-789.86707,-1727.3065,-1817.046,1978.7523,-1984.0778,-1729.177
297.28033,598.85,-791.86554,-1730.6769,-1822.4783,1975.6825,-1985.6882,-1733.3802
297.0813,604.5798,-793.864,-1734.0472,-1827.9105,1972.6127,-1987.2987,-1737.5835
296.88226,610.3096,-795.8625,-1737.4176,-1833.3428,1969.5428,-1988.9092,-1741.7867
296.68323,616.03937,-797.86096,-1740.788,-1838.775,1966.473,-1990.5197,-1745.99
296.4842,621.76917,-799.85944,-1744.1583,-1844.2073,1963.4032,-1992.1301,-1750.1932
296.28516,627.49896,-801.8579,-1747.5287,-1849.6395,1960.3334,-1993.7406,-1754.3965
296.08612,633.22876,-803.8564,-1750.899,-1855.0718,1957.2635,-1995.3511,-1758.5997
295.8871,638.95856,-805.85486,-1754.2694,-1860.504,1954.1937,-1996.9615,-1762.803
295.68805,644.68835,-807.85333,-1757.6398,-1865.9363,1951.1239,-1998.572,-1767.0062
295.489,650.41815,-809.8518,-1761.0101,-1871.3685,1948.0541,-1999.8175,-1771.2095
295.28998,656.14795,-811.8503,-1764.3805,-1876.8008,1944.9843,-1998.207,-1775.4127
295.09094,661.87775,-813.84875,-1767.7509,-1882.233,1941.9144,-1996.5966,-1779.616
294.8919,667.60754,-815.8472,-1771.1212,-1887.6653,1938.8446,-1994.9861,-1783.8192
294.69287,673.33734,-817.8457,-1774.4916,-1893.0975,1935.7748,-1993.3756,-1788.0225
294.49384,679.06714,-819.8442,-1777.8619,-1898.5298,1932.705,-1991.7651,-1792.2257
294.2948,684.79694,-821.84265,-1781.2323,-1903.962,1929.6351,-1990.1547,-1796.429
294.09576,690.52673,-823.8411,-1784.6027,-1909.3943,1926.5653,-1988.5442,-1800.6322
293.89673,696.25653,-825.8396,-1787.973,-1914.8265,1923.4955,-1986.9337,-1804.8354
293.6977,701.9863,-827.8381,-1791.3434,-1920.2588,1920.4257,-1985.3232,-1809.0387
293.49866,707.7161,-829.83655,-1794.7137,-1925.691,1917.3558,-1983.7128,-1813.242
293.29962,713.4459,-831.835,-1798.0841,-1931.1233,1914.286,-1982.1023,-1817.4452
293.1006,719.1757,-833.8335,-1801.4545,-1936.5555,1911.2162,-1980.4918,-1821.6484
292.90155,724.9055,-835.832,-1804.8248,-1941.9878,1908.1464,-1978.8813,-1825.8517
292.7025,730.6353,-837.83044,-1808.1952,-1947.42,1905.0765,-1977.2709,-1830.0549
292.50348,736.3651,-839.8289,-1811.5656,-1952.8523,1902.0067,-1975.6604,-1834.2582
292.30444,742.0949,-841.8274,-1814.9359,-1958.2845,1898.9369,-1974.0499,-1838.4614
292.1054,747.8247,-843.82587,-1818.3063,-1963.7168,1895.8671,-1972.4395,-1842.6647
291.90637,753.5545,-845.82434,-1821.6766,-1969.149,1892.7972,-1970.829,-1846.8679
291.70734,759.2843,-847.8228,-1825.047,-1974.5813,1889.7274,-1969.2185,-1851.0712
291.5083,765.0141,-849.8213,-1828.4174,-1980.0135,1886.6576,-1967.608,-1855.2744
291.30927,770.7439,-851.81976,-1831.7877,-1985.4458,1883.5878,-1965.9976,-1859.4777
291.11023,776.4737,-853.81824,-1835.1581,-1990.878,1880.518,-1964.3871,-1863.6809
290.9112,782.2035,-855.8167,-1838.5284,-1996.3103,1877.4481,-1962.7766,-1867.8842
290.71216,787.9333,-857.8152,-1841.8988,-1998.2574,1874.3783,-1961.1661,-1872.0874
290.51312,793.6631,-859.81366,-1845.2692,-1992.8252,1871.3085,-1959.5557,-1876.2906
290.3141,799.3929,-861.81213,-1848.6395,-1987.393,1868.2386,-1957.9452,-1880.4939
290.11505,805.1227,-863.8106,-1852.0099,-1981.9607,1865.1688,-1956.3347,-1884.6971
289.91602,810.8525,-865.8091,-1855.3802,-1976.5284,1862.099,-1954.7242,-1888.9004
289.71698,816.5823,-867.80756,-1858.7506,-1971.0962,1859.0292,-1953.1138,-1893.1036
289.51794,822.3121,-869.806,-1862.121,-1965.664,1855.9594,-1951.5033,-1897.3069
289.3189,828.0419,-871.8045,-1865.4913,-1960.2317,1852.8895,-1949.8928,-1901.5101
289.11987,833.77167,-873.803,-1868.8617,-1954.7994,1849.8197,-1948.2823,-1905.7134
288.92084,839.50146,-875.80145,-1872.232,-1949.3672,1846.7499,-1946.6719,-1909.9166
288.7218,845.23126,-877.7999,-1875.6024,-1943.9349,1843.68,-1945.0614,-1914.1199
288.52277,850.96106,-879.7984,-1878.9728,-1938.5027,1840.6102,-1943.4509,-1918.3231
288.32373,856.69086,-881.7969,-1882.3431,-1933.0704,1837.5404,-1941.8405,-1922.5264
288.1247,862.42065,-883.79535,-1885.7135,-1927.6382,1834.4706,-1940.23,-1926.7296
287.92566,868.15045,-885.7938,-1889.0839,-1922.2059,1831.4008,-1938.6195,-1930.9329
287.72662,873.88025,-887.7923,-1892.4542,-1916.7737,1828.3309,-1937.009,-1935.1361
287.5276,879.61005,-889.7908,-1895.8246,-1911.3414,1825.2611,-1935.3986,-1939.3394
287.32855,885.33984,-891.78925,-1899.195,-1905.9092,1822.1913,-1933.7881,-1943.5426
287.12952,891.06964,-893.7877,-1902.5653,-1900.4769,1819.1215,-1932.1776,-1947.7458
286.93048,896.79944,-895.7862,-1905.9357,-1895.0447,1816.0516,-1930.5671,-1951.9491
286.73145,902.52924,-897.78467,-1909.306,-1889.6124,1812.9818,-1928.9567,-1956.1523
286.5324,908.25903,-899.78314,-1912.6764,-1884.1802,1809.912,-1927.3462,-1960.3556
286.33337,913.98883,-901.7816,-1916.0468,-1878.7479,1806.8422,-1925.7357,-1964.5588
286.13434,919.7186,-903.7801,-1919.4171,-1873.3157,1803.7723,-1924.1252,-1968.7621
285.9353,925.4484,-905.77856,-1922.7875,-1867.8834,1800.7025,-1922.5148,-1972.9653
285.73627,931.1782,-907.77704,-1926.1578,-1862.4512,1797.6327,-1920.9043,-1977.1686
285.53723,936.908,-909.7755,-1929.5282,-1857.0189,1794.5629,-1919.2938,-1981.3718
285.3382,942.6378,-911.774,-1932.8986,-1851.5867,1791.493,-1917.6833,-1985.5751
285.13916,948.3676,-913.77246,-1936.2689,-1846.1544,1788.4232,-1916.0729,-1989.7783
284.94012,954.0974,-915.77094,-1939.6393,-1840.7222,1785.3534,-1914.4624,-1993.9816
284.7411,959.8272,-917.7694,-1943.0096,-1835.2899,1782.2836,-1912.8519,-1998.1848
284.54205,965.557,-919.7679,-1946.38,-1829.8577,1779.2137,-1911.2415,-1997.6119
284.34302,971.2868,-921.76636,-1949.7504,-1824.4254,1776.1439,-1909.631,-1993.4087
284.14398,977.0166,-923.76483,-1953.1207,-1818.9932,1773.0741,-1908.0205,-1989.2054
283.94495,982.7464,-925.7633,-1956.4911,-1813.5609,1770.0043,-1906.41,-1985.0022
283.7459,988.4762,-927.7618,-1959.8615,-1808.1287,1766.9344,-1904.7996,-1980.799
283.54688,994.206,-929.76025,-1963.2318,-1802.6964,1763.8646,-1903.1891,-1976.5957
283.34784,999.9358,-931.7587,-1966.6022,-1797.2642,1760.7948,-1901.5786,-1972.3925
283.1488,1005.6656,-933.7572,-1969.9725,-1791.8319,1757.725,-1899.9681,-1968.1892
282.94977,1011.3954,-935.7557,-1973.3429,-1786.3997,1754.6552,-1898.3577,-1963.986
282.75073,1017.1252,-937.75415,-1976.7133,-1780.9674,1751.5853,-1896.7472,-1959.7827
282.5517,1022.855,-939.7526,-1980.0836,-1775.5352,1748.5155,-1895.1367,-1955.5795
282.35266,1028.5848,-941.7511,-1983.454,-1770.1029,1745.4457,-1893.5262,-1951.3762
282.15363,1034.3147,-943.7496,-1986.8243,-1768.617,1743.0123,-1891.9158,-1947.173
281.9546,1040.0446,-945.74805,-1990.1947,-1767.131,1740.579,-1890.3053,-1942.9697
281.75555,1045.7744,-947.7465,-1993.5651,-1765.645,1738.1456,-1888.6948,-1938.7665
281.55652,1051.5043,-949.745,-1996.9354,-1764.159,1735.7123,-1887.0844,-1934.5632
281.35748,1057.2341,-951.74347,-1999.6942,-1762.6731,1733.2789,-1885.4739,-1930.36
281.15845,1062.964,-953.74194,-1996.3239,-1761.1871,1730.8456,-1883.8634,-1926.1567
280.9594,1068.6938,-955.7404,-1992.9535,-1759.7012,1728.4122,-1882.2529,-1921.9535
280.76038,1074.4237,-957.7389,-1989.5831,-1758.2152,1725.9789,-1880.6425,-1917.7502
280.56134,1080.1536,-959.73737,-1986.2128,-1756.7292,1723.5455,-1879.032,-1913.547
280.3623,1085.8834,-961.73584,-1982.8424,-1755.2433,1721.1122,-1877.4215,-1909.3438
280.16327,1091.6133,-963.7343,-1979.472,-1753.7573,1718.6788,-1875.811,-1905.1405
279.96423,1097.3431,-965.7328,-1976.1017,-1752.2714,1716.2455,-1874.2006,-1900.9373
279.7652,1103.073,-967.73126,-1972.7313,-1750.7854,1713.8121,-1872.5901,-1896.734
279.56616,1108.8029,-969.72974,-1969.361,-1749.2994,1711.3788,-1870.9796,-1892.5308
279.36713,1114.5327,-971.7282,-1965.9906,-1747.8135,1708.9454,-1869.3691,-1888.3275
279.1681,1120.2626,-973.7267,-1962.6202,-1746.3275,1706.5121,-1867.7587,-1884.1243
278.96906,1125.9924,-975.72516,-1959.2499,-1744.8416,1704.0787,-1866.1482,-1879.921
278.77002,1131.7223,-977.72363,-1955.8795,-1743.3556,1701.6454,-1864.5377,-1875.7178
278.57098,1137.4521,-979.7221,-1952.5092,-1741.8696,1699.212,-1862.9272,-1871.5145
278.37195,1143.182,-981.7206,-1949.1388,-1740.3837,1696.7787,-1861.3168,-1867.3113
278.1729,1148.9119,-983.71906,-1945.7684,-1738.8977,1694.3453,-1859.7063,-1863.108
277.97388,1154.6417,-985.7175,-1942.3981,-1737.4117,1691.912,-1858.0958,-1858.9048
277.77484,1160.3716,-987.716,-1939.0277,-1735.9258,1689.4786,-1856.4854,-1854.7015
277.5758,1166.1014,-989.7145,-1935.6573,-1734.4398,1687.0453,-1854.8749,-1850.4983
277.37677,1171.8313,-991.71295,-1932.287,-1732.9539,1684.6119,-1853.2644,-1846.295
277.17773,1177.5612,-993.7114,-1928.9166,-1731.4679,1682.1786,-1851.6539,-1842.0918
276.9787,1183.291,-995.7099,-1925.5463,-1729.9819,1679.7452,-1850.0435,-1837.8885
276.77966,1189.0209,-997.7084,-1922.1759,-1728.496,1677.3119,-1848.433,-1833.6853
276.58063,1194.7507,-999.70685,-1918.8055,-1727.01,1674.8785,-1846.8225,-1829.482
276.3816,1200.4806,-1001.7053,-1915.4352,-1725.524,1672.4452,-1845.212,-1825.2788
276.18256,1206.2104,-1003.7038,-1912.0648,-1724.0381,1670.0118,-1843.6016,-1821.0756
275.98352,1211.9403,-1005.7023,-1908.6945,-1722.5521,1667.5785,-1841.9911,-1816.8723
275.7845,1217.6702,-1007.70074,-1905.3241,-1721.0662,1665.1451,-1840.3806,-1812.6691
275.58545,1223.4,-1009.6992,-1901.9537,-1719.5802,1662.7118,-1838.7701,-1808.4658
275.3864,1229.1299,-1011.6977,-1898.5834,-1718.0942,1660.2784,-1837.1597,-1804.2626
275.18738,1234.8597,-1013.69617,-1895.213,-1716.6083,1657.8451,-1835.5492,-1800.0593
274.98834,1240.5896,-1015.69464,-1891.8427,-1715.1223,1655.4117,-1833.9387,-1795.8561
274.7893,1246.3195,-1017.6931,-1888.4723,-1713.6364,1652.9784,-1832.3282,-1791.6528
274.59027,1252.0493,-1019.6916,-1885.1019,-1712.1504,1650.545,-1830.7178,-1787.4496
274.39124,1257.7792,-1021.69006,-1881.7316,-1710.6644,1648.1117,-1829.1073,-1783.2463
274.1922,1263.509,-1023.68854,-1878.3612,-1709.1785,1645.6783,-1827.4968,-1779.0431
273.99316,1269.2389,-1025.687,-1874.9908,-1707.6925,1643.245,-1825.8864,-1774.8398
273.79413,1274.9688,-1027.6854,-1871.6205,-1706.2065,1640.8116,-1824.2759,-1770.6366
273.5951,1280.6986,-1029.6838,-1868.2501,-1704.7206,1638.3783,-1822.6654,-1766.4333
273.39606,1286.4285,-1031.6823,-1864.8798,-1703.2346,1635.945,-1821.0549,-1762.2301
273.19702,1292.1583,-1033.6807,-1861.5094,-1701.7487,1633.5116,-1819.4445,-1758.0269
272.998,1297.8882,-1035.6791,-1858.139,-1700.2627,1631.0782,-1817.834,-1753.8236
272.79895,1303.618,-1037.6775,-1854.7687,-1698.7767,1628.6449,-1816.2235,-1749.6204
272.5999,1309.3479,-1039.6759,-1851.3983,-1697.2908,1626.2115,-1814.613,-1745.4171
272.40088,1315.0778,-1041.6743,-1848.028,-1695.8048,1623.7782,-1813.0026,-1741.2139
272.20184,1320.8076,-1043.6727,-1844.6576,-1694.3188,1621.3448,-1811.3921,-1737.0106
272.0028,1326.5375,-1045.6711,-1841.2872,-1692.8329,1618.9115,-1809.7816,-1732.8074
271.80377,1332.2673,-1047.6696,-1837.9169,-1691.3469,1616.4781,-1808.1711,-1728.6041
271.60474,1337.9972,-1049.668,-1834.5465,-1689.861,1614.0448,-1806.5607,-1724.4009
271.4057,1343.727,-1051.6664,-1831.1761,-1688.375,1611.6115,-1804.9502,-1720.1976
271.20667,1349.4569,-1053.6648,-1827.8058,-1686.889,1609.1781,-1803.3397,-1715.9944
271.00763,1355.1868,-1055.6632,-1824.4354,-1685.4031,1606.7448,-1801.7292,-1711.7911
270.8086,1360.9166,-1057.6616,-1821.0651,-1683.9171,1604.3114,-1800.1188,-1707.5879
270.60956,1366.6465,-1059.66,-1817.6947,-1682.4312,1601.878,-1798.5083,-1703.3846
270.41052,1372.3763,-1061.6584,-1814.3243,-1680.9452,1599.4447,-1796.8978,-1699.1814
270.2115,1378.1062,-1063.6569,-1810.954,-1679.4592,1597.0114,-1795.2874,-1694.9781
270.01245,1383.836,-1065.6553,-1807.5836,-1677.9733,1594.578,-1793.6769,-1690.7749
269.81342,1389.5659,-1067.6537,-1804.2133,-1676.4873,1592.1447,-1792.0664,-1686.5717
269.61438,1395.2958,-1069.6521,-1800.8429,-1675.0013,1589.7113,-1790.4559,-1682.3684
269.41534,1401.0256,-1071.6505,-1797.4725,-1673.5154,1587.278,-1788.8455,-1678.1652
269.2163,1406.7555,-1073.6489,-1794.1022,-1672.0294,1584.8446,-1787.235,-1673.9619
269.01727,1412.4854,-1075.6473,-1790.7318,-1670.5435,1582.4113,-1785.6245,-1669.7587
268.81824,1418.2152,-1077.6458,-1787.3615,-1669.0575,1579.9779,-1784.014,-1665.5554
268.6192,1423.9451,-1079.6442,-1783.9911,-1667.5715,1577.5446,-1782.4036,-1661.3522
268.42017,1429.6749,-1081.6426,-1780.6207,-1666.0856,1575.1112,-1780.7931,-1657.1489
268.22113,1435.4048,-1083.641,-1777.2504,-1664.5996,1572.6779,-1779.1826,-1652.9457
268.0221,1441.1346,-1085.6394,-1773.88,-1663.1136,1570.2445,-1777.5721,-1648.7424
267.82306,1446.8645,-1087.6378,-1770.5096,-1661.6277,1567.8112,-1775.9617,-1644.5392
267.62402,1452.5944,-1089.6362,-1767.1393,-1660.1417,1565.3778,-1774.3512,-1640.3359
267.425,1458.3242,-1091.6346,-1763.7689,-1658.6558,1562.9445,-1772.7407,-1636.1327
