p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y
1133.0323,274.08975,1161.0101,425.0903,-1331.4591,474.8623,1375.752,1341.985
1128.0286,274.0968,1156.467,427.18604,-1336.9216,474.25232,1375.7155,1348.3986
1123.0248,274.10385,1151.924,429.28177,-1342.3842,473.64233,1375.679,1354.8121
1118.021,274.1109,1147.3809,431.3775,-1347.8467,473.03235,1375.6425,1361.2257
1113.0172,274.11795,1142.8378,433.47324,-1353.3092,472.42236,1375.606,1367.6393
1108.0134,274.125,1138.2947,435.56897,-1358.7717,471.81238,1375.5695,1374.0529
1103.0096,274.13205,1133.7516,437.6647,-1364.2343,471.2024,1375.533,1380.4664
1098.0059,274.1391,1129.2085,439.76044,-1369.6968,470.5924,1375.4965,1386.88
1093.0021,274.14615,1124.6654,441.85617,-1375.1593,469.98242,1375.46,1393.2936
1087.9983,274.1532,1120.1223,443.9519,-1380.6218,469.37244,1375.4235,1399.7072
1082.9945,274.16025,1115.5792,446.04764,-1386.0844,468.76245,1375.387,1406.1207
1077.9907,274.1673,1111.0361,448.14337,-1391.5469,468.15247,1375.3505,1412.5343
1072.9869,274.17435,1106.493,450.2391,-1397.0094,467.54248,1375.314,1418.9479
1067.9832,274.1814,1101.95,452.33484,-1402.4719,466.9325,1375.2775,1425.3615
1062.9794,274.18845,1097.4069,454.43057,-1407.9344,466.3225,1375.241,1431.775
1057.9756,274.1955,1092.8638,456.5263,-1413.397,465.71252,1375.2045,1438.1886
1052.9718,274.20255,1088.3207,458.62204,-1418.8595,465.10254,1375.168,1444.6022
1047.968,274.2096,1083.7776,460.71777,-1424.322,464.49255,1375.1315,1451.0157
1042.9642,274.21664,1079.2345,462.8135,-1429.7845,463.88257,1375.095,1457.4293
1037.9604,274.2237,1074.6914,464.90924,-1435.2471,463.27258,1375.0585,1463.8429
1032.9567,274.23074,1070.1483,467.00497,-1440.7096,462.6626,1375.022,1470.2565
1027.9529,274.2378,1065.6052,469.1007,-1446.1721,462.0526,1374.9855,1476.67
1022.94904,274.24484,1061.0621,471.19644,-1451.6346,461.44263,1374.949,1483.0836
1017.9452,274.2519,1056.519,473.29218,-1457.0972,460.83264,1374.9125,1489.4972
1012.94135,274.25894,1051.976,475.3879,-1462.5597,460.22266,1374.876,1495.9108
1007.9375,274.266,1047.4329,477.48364,-1468.0222,459.61267,1374.8395,1502.3243
1002.93365,274.27304,1042.8898,479.57938,-1473.4847,459.0027,1374.803,1508.7379
997.9298,274.2801,1038.3467,481.6751,-1478.9473,458.3927,1374.7665,1515.1515
992.92596,274.28714,1033.8036,483.77084,-1484.4098,457.7827,1374.73,1521.5651
987.9221,274.2942,1029.2605,485.86658,-1489.8723,457.17273,1374.6935,1527.9786
982.9183,274.30124,1024.7174,487.9623,-1495.3348,456.56274,1374.657,1534.3922
977.9144,274.3083,1020.17426,490.05804,-1500.7974,455.95276,1374.6205,1540.8058
972.9106,274.31534,1015.6311,492.15378,-1506.2599,455.34277,1374.584,1547.2194
967.90674,274.3224,1011.08795,494.2495,-1511.7224,454.7328,1374.5475,1553.6329
962.9029,274.32944,1006.5448,496.34525,-1517.1849,454.1228,1374.511,1560.0465
957.89905,274.3365,1002.00165,498.44098,-1522.6475,453.51282,1374.4745,1566.4601
952.8952,274.34354,997.4585,500.5367,-1528.11,452.90283,1374.438,1572.8737
947.89136,274.3506,992.91534,502.63245,-1533.5725,452.29285,1374.4015,1579.2872
942.8875,274.35764,988.3722,504.72818,-1539.035,451.68286,1374.365,1585.7008
937.88367,274.3647,983.82904,506.8239,-1544.4976,451.07288,1374.3285,1592.1144
932.8798,274.37173,979.2859,508.91965,-1549.9601,450.4629,1374.292,1598.528
927.876,274.37878,974.74274,511.01538,-1555.4226,449.8529,1374.2555,1604.9415
922.87213,274.38583,970.1996,513.1111,-1560.8851,449.24292,1374.219,1611.3551
917.8683,274.39288,965.65643,515.2068,-1566.3477,448.63293,1374.1825,1617.7687
912.86444,274.39993,961.1133,517.3025,-1571.8102,448.02295,1374.146,1624.1823
907.8606,274.40698,956.5701,519.3982,-1577.2727,447.41296,1374.1095,1630.5958
902.85675,274.41403,952.027,521.4939,-1582.7352,446.80298,1374.073,1637.0094
897.8529,274.42108,947.4838,523.5896,-1588.1978,446.193,1374.0365,1643.423
892.84906,274.42813,942.9407,525.6853,-1593.6603,445.583,1374.0,1649.8365
887.8452,274.43518,938.3975,527.781,-1599.1228,444.97302,1373.9635,1656.2501
882.8414,274.44223,933.8544,529.8767,-1604.5853,444.36304,1373.927,1662.6637
877.8375,274.44928,929.3112,531.9724,-1610.0479,443.75305,1373.8905,1669.0773
872.8337,274.45633,924.76807,534.0681,-1615.5104,443.14307,1373.854,1675.4908
867.82983,274.46338,920.2249,536.1638,-1620.9729,442.53308,1373.8175,1681.9044
862.826,274.47043,915.68176,538.2595,-1626.4354,441.9231,1373.781,1688.318
863.66296,275.97324,911.1386,540.3552,-1631.898,441.3131,1373.7445,1694.7316
864.49994,277.47604,906.59546,542.4509,-1637.3605,440.70312,1373.708,1701.1451
865.3369,278.97885,902.0523,544.54663,-1642.823,440.09314,1373.6715,1707.5587
866.1739,280.48166,897.50916,546.64233,-1645.8314,437.42462,1373.635,1713.9723
867.01086,281.98447,892.966,548.73804,-1648.8398,434.7561,1373.5985,1720.3859
867.84784,283.48727,888.42285,550.83374,-1651.8483,432.0876,1373.562,1726.7994
868.6848,284.99008,883.8797,552.92944,-1654.8567,429.41907,1373.5255,1733.213
869.5218,286.4929,879.33655,555.02515,-1657.8651,426.75055,1373.489,1739.6266
870.35876,287.9957,874.7934,557.12085,-1660.8735,424.08203,1373.4525,1746.0402
871.19574,289.4985,870.25024,559.21655,-1663.882,421.4135,1373.416,1752.4537
872.0327,291.0013,865.7071,561.31226,-1666.8904,418.745,1373.3795,1758.8673
872.8697,292.50412,861.16394,563.40796,-1669.8988,416.07648,1373.343,1765.2809
873.70667,294.00693,856.6208,565.50366,-1672.9072,413.40796,1373.3065,1771.6945
874.54364,295.50974,852.07764,567.59937,-1675.9156,410.73944,1373.27,1778.108
875.3806,297.01254,847.5345,569.69507,-1678.9241,408.07092,1373.2335,1784.5216
876.2176,298.51535,842.99133,571.7908,-1681.9325,405.4024,1373.197,1790.9352
877.05457,300.01816,838.4482,573.8865,-1684.9409,402.7339,1373.1605,1797.3488
877.89154,301.52097,833.905,575.9822,-1687.9493,400.06537,1373.124,1803.7623
878.7285,303.02377,829.3619,578.0779,-1690.9578,397.39685,1373.0875,1810.1759
879.5655,304.52658,824.8187,580.1736,-1693.9662,394.72833,1373.051,1816.5895
880.40247,306.0294,820.2756,582.2693,-1696.9746,392.0598,1373.0145,1823.003
881.23944,307.5322,815.7324,584.365,-1699.983,389.3913,1372.978,1829.4166
882.0764,309.035,811.1893,586.4607,-1702.9915,386.72278,1372.9415,1835.8302
882.9134,310.5378,806.6461,588.5564,-1705.9999,384.05426,1372.905,1842.2438
883.75037,312.04062,802.10297,590.6521,-1709.0083,381.38574,1372.8685,1848.6573
884.58734,313.54343,797.5598,592.7478,-1712.0167,378.71722,1372.832,1855.0709
885.4243,315.04623,793.01666,594.8435,-1715.0251,376.0487,1372.7955,1861.4845
886.2613,316.54904,788.4735,596.9392,-1718.0336,373.3802,1372.759,1867.8981
887.09827,318.05185,783.93036,599.0349,-1721.042,370.71167,1372.7225,1874.3116
887.93524,319.55466,779.3872,601.1306,-1724.0504,368.04315,1372.686,1880.7252
888.7722,321.05746,774.84406,603.2263,-1727.0588,365.37463,1372.6495,1887.1388
889.6092,322.56027,770.3009,605.322,-1730.0673,362.70612,1372.613,1893.5524
890.44617,324.06308,765.75775,607.4177,-1733.0757,360.0376,1372.5765,1899.966
891.28314,325.5659,761.2146,609.5134,-1736.0841,357.36908,1372.54,1906.3795
892.1201,327.0687,756.67145,611.60913,-1739.0925,354.70056,1372.5035,1912.7931
892.9571,328.5715,752.1283,613.70483,-1742.101,352.03204,1372.467,1919.2067
893.79407,330.0743,747.58514,615.80054,-1745.1094,349.36353,1372.4305,1925.6202
894.63104,331.57712,743.042,617.89624,-1748.1178,346.695,1372.394,1932.0338
895.468,333.07993,738.49884,619.99194,-1751.1262,344.0265,1372.3575,1938.4474
896.305,334.58273,733.9557,622.08765,-1754.1346,341.35797,1372.321,1944.861
897.14197,336.08554,729.41254,624.18335,-1757.1431,338.68945,1372.2845,1951.2745
897.97894,337.58835,724.8694,626.27905,-1760.1515,336.02094,1372.248,1957.6881
898.8159,339.09116,720.32623,628.37476,-1763.1599,333.35242,1372.2115,1964.1017
899.6529,340.59396,715.7831,630.47046,-1766.1683,330.6839,1372.175,1970.5153
900.48987,342.09677,711.2399,632.56616,-1769.1768,328.01538,1372.1385,1976.9288
901.32684,343.59958,706.6968,634.66187,-1772.1852,325.34686,1372.102,1983.3424
902.1638,345.1024,702.1536,636.75757,-1775.1936,322.67834,1372.0656,1989.756
903.0008,346.6052,697.6105,638.8533,-1778.202,320.00983,1372.029,1996.1696
903.83777,348.108,693.0673,640.949,-1781.2104,317.3413,1371.9926,1997.4169
904.67474,349.6108,688.5242,643.0447,-1784.2189,314.6728,1371.956,1991.0033
905.5117,351.11362,683.981,645.1404,-1787.2273,312.00427,1371.9196,1984.5897
906.3487,352.61642,679.43787,647.2361,-1790.2357,309.33575,1371.883,1978.1761
907.18567,354.11923,674.8947,649.3318,-1793.2441,306.66724,1371.8466,1971.7626
908.02264,355.62204,670.35156,651.4275,-1796.2526,303.99872,1371.81,1965.349
908.8596,357.12485,665.8084,653.5232,-1799.261,301.3302,1371.7736,1958.9354
909.6966,358.62766,661.26526,655.6189,-1802.2694,298.66168,1371.737,1952.5219
910.53357,360.13046,656.7221,657.7146,-1805.2778,295.99316,1371.7006,1946.1083
911.37054,361.63327,652.17896,659.8103,-1808.2863,293.32465,1371.6641,1939.6947
912.2075,363.13608,647.6358,661.906,-1811.2947,290.65613,1371.6276,1933.2811
913.0445,364.6389,643.09265,664.0017,-1814.3031,287.9876,1371.5911,1926.8676
913.8815,366.1417,638.5495,666.0974,-1817.3115,285.3191,1371.5546,1920.454
914.71844,367.6445,634.00635,668.1931,-1820.32,282.65057,1371.5181,1914.0404
915.5554,369.1473,629.4632,670.2888,-1823.3284,279.98206,1371.4816,1907.6268
916.3924,370.65012,624.92004,672.3845,-1826.3368,277.31354,1371.4451,1901.2133
917.2294,372.15292,620.3769,674.4802,-1829.3452,274.64502,1371.4086,1894.7997
918.06635,373.65573,615.83374,676.5759,-1832.3536,271.9765,1371.3721,1888.3861
918.9033,375.15854,611.2906,678.67163,-1835.362,269.30798,1371.3356,1881.9725
919.7403,376.66135,606.74744,680.76733,-1838.3705,266.63947,1371.2991,1875.559
920.5773,378.16415,602.2043,682.86304,-1841.3789,263.97095,1371.2626,1869.1454
921.41425,379.66696,597.66113,684.95874,-1844.3873,261.30243,1371.2261,1862.7318
922.2512,381.16977,593.118,687.05444,-1847.3958,258.6339,1371.1896,1856.3182
923.0882,382.67258,588.5748,689.15015,-1850.4042,255.9654,1371.1531,1849.9047
923.9252,384.17538,584.0317,691.24585,-1853.4126,253.29688,1371.1166,1843.4911
924.76215,385.6782,579.4885,693.34155,-1856.421,250.62836,1371.0801,1837.0775
925.5991,387.181,574.9454,695.43726,-1859.4294,247.95984,1371.0436,1830.664
926.4361,388.6838,570.4022,697.53296,-1862.4379,245.29132,1371.0071,1824.2504
927.2731,390.1866,565.8591,699.62866,-1865.4463,242.6228,1370.9706,1817.8368
928.11005,391.68942,561.3159,701.72437,-1868.4547,239.95428,1370.9341,1811.4232
928.947,393.19223,556.77277,703.82007,-1871.4631,237.28577,1370.8976,1805.0096
929.784,394.69504,552.2296,705.9158,-1874.4716,234.61725,1370.8611,1798.5961
930.621,396.19785,547.68646,708.0115,-1877.48,231.94873,1370.8246,1792.1825
931.45795,397.70065,543.1433,710.1072,-1880.4884,229.28021,1370.7881,1785.7689
932.2949,399.20346,538.60016,712.2029,-1883.4968,226.6117,1370.7516,1779.3553
933.1319,400.70627,534.057,714.2986,-1886.5052,223.94318,1370.7151,1772.9418
933.9689,402.20908,529.51385,716.3943,-1889.5137,221.27466,1370.6786,1766.5282
934.80585,403.71188,524.9707,718.49,-1892.5221,218.60614,1370.6421,1760.1146
935.6428,405.2147,520.42755,720.5857,-1895.5305,215.93762,1370.6056,1753.701
936.4798,406.7175,515.8844,722.6814,-1898.539,213.2691,1370.5691,1747.2875
937.3168,408.2203,511.34125,724.7771,-1901.5474,210.60059,1370.5326,1740.8739
938.15375,409.7231,506.7981,726.8728,-1904.5558,207.93207,1370.4961,1734.4603
938.9907,411.22592,502.25494,728.9685,-1907.5642,205.26355,1370.4596,1728.0468
939.8277,412.72873,497.7118,731.0642,-1910.5726,202.59503,1370.4231,1721.6332
940.6647,414.23154,493.16864,733.1599,-1913.581,199.92651,1370.3866,1715.2196
941.50165,415.73434,488.6255,735.2556,-1916.5895,197.258,1370.3501,1708.806
942.3386,417.23715,484.08234,737.3513,-1919.5979,194.58948,1370.3136,1702.3925
943.1756,418.73996,479.53918,739.447,-1922.6063,191.92096,1370.2771,1695.9789
944.0126,420.24277,474.99603,741.5427,-1925.6147,189.25244,1370.2406,1689.5653
944.84955,421.74557,470.45288,743.6384,-1928.6232,186.58392,1370.2041,1683.1517
945.6865,423.24838,465.90973,745.73413,-1931.6316,183.9154,1370.1676,1676.7382
946.5235,424.7512,461.36658,747.82983,-1934.64,181.24689,1370.1311,1670.3246
947.3605,426.254,456.82343,749.92554,-1937.6484,178.57837,1370.0946,1663.911
948.19745,427.7568,452.28027,752.02124,-1940.6569,175.90985,1370.0581,1657.4974
949.0344,429.2596,447.73712,754.11694,-1943.6653,173.24133,1370.0216,1651.0839
949.8714,430.76242,443.19397,756.21265,-1946.6737,170.57281,1369.9851,1644.6703
950.7084,432.26523,438.65082,758.30835,-1949.6821,167.9043,1369.9486,1638.2567
951.54535,433.76804,434.10767,760.40405,-1952.6906,165.23578,1369.9121,1631.8431
952.3823,435.27084,429.5645,762.49976,-1955.699,162.56726,1369.8756,1625.4296
953.2193,436.77365,425.02136,764.59546,-1958.7074,159.89874,1369.8391,1619.016
954.0563,438.27646,420.4782,766.69116,-1961.7158,157.23022,1369.8026,1612.6024
954.89325,439.77927,415.93506,768.78687,-1964.7242,154.5617,1369.7661,1606.1888
955.7302,441.28207,411.3919,770.88257,-1967.7327,151.89319,1369.7296,1599.7753
956.5672,442.78488,406.84875,772.9783,-1970.7411,149.22467,1369.6931,1593.3617
957.4042,444.2877,402.3056,775.074,-1973.7495,146.55615,1369.6566,1586.9481
958.24115,445.7905,397.76245,777.1697,-1976.7579,143.88763,1369.6201,1580.5345
959.0781,447.2933,393.2193,779.2654,-1979.7664,141.21912,1369.5836,1574.121
959.9151,448.7961,388.67615,781.3611,-1982.7748,138.5506,1369.5471,1567.7074
960.7521,450.29892,384.133,783.4568,-1985.7832,135.88208,1369.5106,1561.2938
961.58905,451.80173,379.58984,785.5525,-1988.7916,133.21356,1369.4741,1554.8802
962.426,453.30453,375.0467,787.6482,-1991.8,130.54504,1369.4376,1548.4667
963.263,454.80734,370.50354,789.7439,-1994.8085,127.87653,1369.4011,1542.0531
964.1,456.31015,365.9604,791.8396,-1997.8169,125.20802,1369.3646,1535.6395
964.93695,457.81296,361.41724,793.9353,-1999.1747,122.53951,1369.3281,1529.226
965.7739,459.31577,356.87408,796.031,-1996.1663,119.871,1369.2916,1522.8124
966.6109,460.81857,352.33093,798.1267,-1993.1578,117.20249,1369.2551,1516.3988
967.4479,462.32138,347.78778,800.2224,-1990.1494,114.53398,1369.2186,1509.9852
968.28485,463.8242,343.24463,802.3181,-1987.141,111.86547,1369.1821,1503.5717
969.1218,465.327,338.70148,804.4138,-1984.1326,109.19696,1369.1456,1497.1581
969.9588,466.8298,334.15833,806.5095,-1981.1241,106.52845,1369.1091,1490.7445
970.7958,468.3326,329.61517,808.6052,-1978.1157,103.85994,1369.0726,1484.3309
971.63275,469.83542,325.07202,810.7009,-1975.1073,101.19143,1369.0361,1477.9174
972.4697,471.33823,320.52887,812.79663,-1972.0989,98.52292,1368.9996,1471.5038
973.3067,472.84103,315.98572,814.89233,-1969.0905,95.85441,1368.9631,1465.0902
973.7725,477.97375,311.44257,816.98804,-1966.082,93.1859,1368.9266,1458.6766
974.23834,483.10648,306.8994,819.08374,-1963.0736,90.51739,1368.8901,1452.2631
974.70416,488.2392,302.35626,821.17944,-1960.0652,87.84888,1368.8536,1445.8495
975.17,493.37192,297.8131,823.27515,-1957.0568,85.18037,1368.8171,1439.4359
975.6358,498.50464,293.26996,825.37085,-1954.0483,82.511856,1368.7806,1433.0223
976.1016,503.63736,288.7268,827.46655,-1951.0399,79.843346,1368.7441,1426.6088
976.56744,508.77008,284.18365,829.56226,-1948.0315,77.174835,1368.7076,1420.1952
977.03326,513.90283,279.6405,831.65796,-1945.0231,74.506325,1368.6711,1413.7816
977.4991,519.0356,275.09735,833.75366,-1942.0146,71.837814,1368.6346,1407.368
977.9649,524.16833,270.5542,835.84937,-1939.0062,69.169304,1368.5981,1400.9545
978.4307,529.3011,266.01105,837.94507,-1935.9978,66.50079,1368.5616,1394.5409
978.89655,534.43384,261.4679,840.0408,-1932.9894,63.832283,1368.5251,1388.1273
979.36237,539.5666,256.92474,842.1365,-1929.981,61.163773,1368.4886,1381.7137
979.8282,544.69934,252.3816,844.2322,-1926.9725,58.495262,1368.4521,1375.3002
980.294,549.8321,247.83847,846.3279,-1923.9641,55.82675,1368.4156,1368.8866
980.7598,554.96484,243.29533,848.4236,-1920.9557,53.15824,1368.3792,1362.473
981.22565,560.0976,238.7522,850.5193,-1917.9473,50.48973,1368.3427,1356.0594
981.69147,565.23035,234.20906,852.615,-1914.9388,47.82122,1368.3062,1349.6459
982.1573,570.3631,229.66592,854.7107,-1911.9304,45.15271,1368.2697,1343.2323
982.6231,575.49585,225.12279,856.8064,-1908.922,42.4842,1368.2332,1336.8187
983.0889,580.6286,220.57965,858.9021,-1905.9136,39.81569,1368.1967,1330.4052
983.55475,585.76135,216.03651,860.9978,-1902.9052,37.14718,1368.1602,1323.9916
984.02057,590.8941,211.49338,863.0935,-1899.8967,34.47867,1368.1237,1317.578
984.4864,596.02686,206.95024,865.1892,-1896.8883,31.810158,1368.0872,1311.1644
984.9522,601.1596,202.4071,867.2849,-1893.8799,29.141647,1368.0507,1304.7509
985.418,606.29236,197.86397,869.3806,-1890.8715,26.473137,1368.0142,1298.3373
985.88385,611.4251,193.32083,871.4763,-1887.863,23.804626,1367.9777,1291.9237
986.3497,616.55786,188.7777,873.572,-1884.8546,21.136116,1367.9412,1285.5101
986.8155,621.6906,184.23456,875.6677,-1881.8462,18.467606,1367.9047,1279.0966
987.2813,626.82336,179.69142,877.7634,-1878.8378,15.799095,1367.8682,1272.683
987.74713,631.9561,175.14828,879.85913,-1875.8293,13.130585,1367.8317,1266.2694
988.21295,637.08887,170.60515,881.95483,-1872.8209,10.462074,1367.7952,1259.8558
988.6788,642.2216,166.06201,884.05054,-1869.8125,7.7935634,1367.7587,1253.4423
989.1446,647.3544,161.51888,886.14624,-1866.8041,5.1250525,1367.7222,1247.0287
989.6104,652.4871,156.97574,888.24194,-1863.7957,2.4565415,1367.6857,1240.6151
990.07623,657.6199,152.4326,890.33765,-1860.7872,-0.21196938,1367.6492,1234.2015
990.54205,662.7526,147.88947,892.43335,-1857.7788,-2.8804803,1367.6127,1227.788
991.0079,667.8854,143.34633,894.52905,-1854.7704,-5.548991,1367.5762,1221.3744
991.4737,673.0181,138.80319,896.62476,-1851.762,-8.217503,1367.5397,1214.9608
991.9395,678.1509,134.26006,898.72046,-1848.7535,-10.886013,1367.5032,1208.5472
992.40533,683.2836,129.71692,900.81616,-1845.7451,-13.554523,1367.4667,1202.1337
992.87115,688.4164,125.173775,902.91187,-1842.7367,-16.223034,1367.4302,1195.7201
993.337,693.54913,120.63063,905.00757,-1839.7283,-18.891544,1367.3937,1189.3065
993.8028,698.6819,116.08749,907.1033,-1836.7198,-21.560055,1367.3572,1182.893
994.2686,703.81464,111.54434,909.199,-1833.7114,-24.228565,1367.3207,1176.4794
994.73444,708.9474,107.0012,911.2947,-1830.703,-26.897076,1367.2842,1170.0658
995.20026,714.08014,102.45805,913.3904,-1827.6946,-29.565586,1367.2477,1163.6522
995.6661,719.2129,97.91491,915.4861,-1824.6862,-32.234097,1367.2112,1157.2386
996.1319,724.34564,93.371765,917.5818,-1821.6777,-34.902607,1367.1747,1150.8251
996.5977,729.4784,88.82862,919.6775,-1818.6693,-37.571117,1367.1382,1144.4115
997.06354,734.61115,84.28548,921.7732,-1815.6609,-40.239628,1367.1017,1137.9979
997.52936,739.7439,79.74233,923.8689,-1812.6525,-42.90814,1367.0652,1131.5844
997.9952,744.87665,75.19919,925.9646,-1813.6957,-45.746643,1367.0287,1125.1708
998.461,750.0094,70.656044,928.0603,-1814.7389,-48.585148,1366.9922,1118.7572
998.9268,755.14215,66.1129,930.156,-1815.7821,-51.423653,1366.9557,1112.3436
999.39264,760.2749,61.56976,932.2517,-1816.8253,-54.262157,1366.9192,1105.93
999.85846,765.40765,57.02662,934.3474,-1817.8685,-57.100662,1366.8827,1099.5165
1000.3243,770.5404,52.48348,936.4431,-1818.9117,-59.939167,1366.8462,1093.1029
1000.7901,775.67316,47.94034,938.5388,-1819.955,-62.77767,1366.8097,1086.6893
1001.2559,780.8059,43.397198,940.6345,-1820.9982,-65.61617,1366.7732,1080.2758
1001.72174,785.93866,38.854057,942.7302,-1822.0414,-68.45467,1366.7367,1073.8622
1002.18756,791.0714,34.310917,944.8259,-1823.0846,-71.293175,1366.7002,1067.4486
1002.6534,796.20416,29.767776,946.92163,-1824.1278,-74.131676,1366.6637,1061.035
1003.1192,801.3369,25.224636,949.01733,-1825.171,-76.97018,1366.6272,1054.6215
1003.585,806.46967,20.681496,951.11304,-1826.2142,-79.80868,1366.5907,1048.2079
1004.05084,811.6024,16.138355,953.20874,-1827.2574,-82.64718,1366.5542,1041.7943
1004.51666,816.73517,11.595215,955.30444,-1828.3007,-85.48568,1366.5177,1035.3807
1004.9825,821.8679,7.052074,957.40015,-1829.3439,-88.32418,1366.4812,1028.9672
1005.4483,827.0007,2.508933,959.49585,-1830.3871,-91.16268,1366.4447,1022.5536
1005.9141,832.1334,-2.0342078,961.59155,-1831.4303,-94.00118,1366.4082,1016.14
1006.37994,837.2662,-6.5773487,963.68726,-1832.4735,-96.83968,1366.3717,1009.72644
1006.84576,842.3989,-11.120489,965.78296,-1833.5167,-99.678185,1366.3352,1003.31287
1007.3116,847.5317,-15.66363,967.87866,-1834.5599,-102.516685,1366.2987,996.8993
1007.7774,852.6644,-20.20677,969.97437,-1835.6031,-105.35519,1366.2622,990.4857
1008.2432,857.7972,-24.74991,972.07007,-1836.6464,-108.19369,1366.2257,984.07214
1008.70905,862.92993,-29.29305,974.1658,-1837.6896,-111.03219,1366.1892,977.65857
1009.17487,868.0627,-33.836193,976.2615,-1838.7328,-113.87069,1366.1527,971.245
1009.6407,873.19543,-38.379333,978.3572,-1839.776,-116.70919,1366.1162,964.8314
1010.1065,878.3282,-42.922474,980.4529,-1840.8192,-119.54769,1366.0797,958.41785
1010.5723,883.46094,-47.465614,982.5486,-1841.8624,-122.38619,1366.0432,952.0043
1011.03815,888.5937,-52.008755,984.6443,-1842.9056,-125.22469,1366.0067,945.5907
1011.50397,893.72644,-56.551895,986.74,-1843.9489,-128.0632,1365.9702,939.1771
1011.9698,898.8592,-61.095036,988.8357,-1844.9921,-130.9017,1365.9337,932.76355
1012.4356,903.99194,-65.638176,990.9314,-1846.0353,-133.7402,1365.8972,926.35
1012.9014,909.1247,-70.18132,993.0271,-1847.0785,-136.5787,1365.8607,919.9364
1013.36725,914.25745,-74.724464,995.1228,-1848.1217,-139.4172,1365.8242,913.5228
1013.83307,919.3902,-79.26761,997.2185,-1849.1649,-142.2557,1365.7877,907.10925
1014.2989,924.52295,-83.81075,999.3142,-1850.2081,-145.09421,1365.7512,900.6957
1014.7647,929.6557,-88.3539,1001.4099,-1851.2513,-147.93271,1365.7147,894.2821
1015.2305,934.78845,-92.89704,1003.5056,-1852.2946,-150.77121,1365.6782,887.8685
1015.69635,939.9212,-97.440186,1005.6013,-1853.3378,-153.60971,1365.6417,881.45496
1016.1622,945.05396,-101.98333,1007.697,-1854.381,-156.44821,1365.6052,875.0414
1016.628,950.1867,-106.526474,1009.7927,-1855.4242,-159.28671,1365.5687,868.6278
1017.0938,955.31946,-111.06962,1011.8884,-1856.4674,-162.12521,1365.5322,862.21423
1017.55963,960.4522,-115.61276,1013.98413,-1857.5106,-164.96371,1365.4957,855.80066
1018.02545,965.58496,-120.15591,1016.07983,-1858.5538,-167.80222,1365.4592,849.3871
1018.4913,970.7177,-124.69905,1018.17554,-1859.597,-170.64072,1365.4227,842.9735
1018.9571,975.85046,-129.24219,1020.27124,-1860.6403,-173.47922,1365.3862,836.55994
1019.4229,980.9832,-133.78532,1022.36694,-1861.6835,-176.31772,1365.3497,830.14636
1019.88873,986.11597,-138.32846,1024.4626,-1862.7267,-179.15622,1365.3132,823.7328
1020.35455,991.2487,-142.8716,1026.5583,-1863.7699,-181.99472,1365.2767,817.3192
1020.8204,996.3815,-147.41473,1028.654,-1864.8131,-184.83322,1365.2402,810.90564
1021.2862,1001.5142,-151.95787,1030.7498,-1865.8563,-187.67172,1365.2037,804.49207
1021.752,1006.647,-156.501,1032.8455,-1866.8995,-190.51022,1365.1672,798.0785
1022.21783,1011.7797,-161.04414,1034.9412,-1867.9427,-193.34872,1365.1307,791.6649
1022.68365,1016.9125,-165.58728,1037.0369,-1868.986,-196.18723,1365.0942,785.25134
1023.1495,1022.0452,-170.13042,1039.1326,-1870.0292,-199.02573,1365.0577,778.83777
1023.6153,1027.178,-174.67355,1041.2283,-1871.0724,-201.86423,1365.0212,772.4242
1024.081,1032.3107,-179.21669,1043.324,-1872.1156,-204.70273,1364.9847,766.0106
1024.5469,1037.4434,-183.75983,1045.4197,-1873.1588,-207.54123,1364.9482,759.59705
1025.0127,1042.576,-188.30296,1047.5154,-1874.202,-210.37973,1364.9117,753.1835
1025.4785,1047.7087,-192.8461,1049.6111,-1875.2452,-213.21823,1364.8752,746.7699
1025.9443,1052.8414,-197.38924,1051.7068,-1876.2885,-216.05673,1364.8387,740.3563
1026.4102,1057.9741,-201.93237,1053.8025,-1877.3317,-218.89523,1364.8022,733.94275
1026.876,1063.1068,-206.47551,1055.8982,-1878.3749,-221.73373,1364.7657,727.5292
1027.3418,1068.2395,-211.01865,1057.9939,-1879.4181,-224.57224,1364.7292,721.1156
1027.8076,1073.3722,-215.56178,1060.0896,-1880.4613,-227.41074,1364.6927,714.702
1028.2734,1078.5049,-220.10492,1062.1853,-1881.5045,-230.24924,1364.6562,708.28845
1028.7393,1083.6376,-224.64806,1064.281,-1882.5477,-233.08774,1364.6198,701.8749
1029.2051,1088.7703,-229.1912,1066.3767,-1883.591,-235.92624,1364.5833,695.4613
1029.6709,1093.903,-233.73433,1068.4724,-1884.6342,-238.76474,1364.5468,689.0477
1030.1367,1099.0356,-238.27747,1070.5681,-1885.6774,-241.60324,1364.5103,682.63416
1030.6025,1104.1683,-242.8206,1072.6638,-1886.7206,-244.44174,1364.4738,676.2206
1031.0684,1109.301,-247.36374,1074.7595,-1887.7638,-247.28024,1364.4373,669.807
1031.5342,1114.4337,-251.90688,1076.8552,-1888.807,-250.11874,1364.4008,663.39343
1032.0,1119.5664,-256.45,1078.9509,-1889.8502,-252.95724,1364.3643,656.97986
1032.4658,1124.6991,-260.99316,1081.0466,-1890.8934,-255.79575,1364.3278,650.5663
1032.9316,1129.8318,-265.53632,1083.1423,-1891.9366,-258.63425,1364.2913,644.1527
