,Time,Energy
298,2.98,1.2500044332952598e-09
299,2.99,1.2500045443175622e-09
300,3.0,1.2500044332952598e-09
301,3.01,1.2500044332952598e-09
302,3.02,1.2500045443175622e-09
303,3.03,1.2500045443175622e-09
304,3.04,1.2500045443175622e-09
305,3.05,1.2500044332952598e-09
306,3.06,1.2500044332952598e-09
307,3.07,1.2500045443175622e-09
308,3.08,1.2500044332952598e-09
309,3.09,1.2500045443175622e-09
310,3.1,1.2500044332952598e-09
311,3.11,1.2500044332952598e-09
312,3.12,1.2500044332952598e-09
313,3.13,1.2500044332952598e-09
314,3.14,1.2500044332952598e-09
315,3.15,1.2500045443175622e-09
316,3.16,1.2500044332952598e-09
317,3.17,1.2500044332952598e-09
318,3.18,1.2500044332952598e-09
319,3.19,1.2500044332952598e-09
320,3.2,1.2500044332952598e-09
321,3.21,1.2500044332952598e-09
322,3.22,1.2500044332952598e-09
323,3.23,1.2500045443175622e-09
324,3.24,1.2500044332952598e-09
325,3.25,1.2500044332952598e-09
326,3.26,1.2500044332952598e-09
327,3.27,1.2500044332952598e-09
328,3.28,1.2500044332952598e-09
329,3.29,1.2500045443175622e-09
330,3.3,1.2500045443175622e-09
331,3.31,1.2500045443175622e-09
332,3.32,1.2500044332952598e-09
333,3.33,1.2500044332952598e-09
334,3.34,1.2500044332952598e-09
335,3.35,1.2500045443175622e-09
336,3.36,1.2500045443175622e-09
337,3.37,1.2500044332952598e-09
338,3.38,1.2500044332952598e-09
339,3.39,1.2500044332952598e-09
340,3.4,1.2500044332952598e-09
341,3.41,1.2500045443175622e-09
342,3.42,1.2500044332952598e-09
343,3.43,1.2500044332952598e-09
344,3.44,1.2500045443175622e-09
345,3.45,1.2500044332952598e-09
346,3.46,1.2500044332952598e-09
347,3.47,1.2500043222729573e-09
348,3.48,1.2500045443175622e-09
349,3.49,1.2500045443175622e-09
350,3.5,1.2500044332952598e-09
351,3.51,1.2500045443175622e-09
352,3.52,1.2500044332952598e-09
353,3.53,1.2500044332952598e-09
354,3.54,1.2500044332952598e-09
355,3.55,1.2500044332952598e-09
356,3.56,1.2500044332952598e-09
357,3.57,1.2500043222729573e-09
358,3.58,1.2500044332952598e-09
359,3.59,1.2500044332952598e-09
360,3.6,1.2500045443175622e-09
361,3.61,1.2500044332952598e-09
362,3.62,1.2500045443175622e-09
363,3.63,1.2500045443175622e-09
364,3.64,1.2500045443175622e-09
365,3.65,1.2500045443175622e-09
366,3.66,1.2500044332952598e-09
367,3.67,1.2500045443175622e-09
368,3.68,1.2500045443175622e-09
369,3.69,1.2500044332952598e-09
370,3.7,1.2500045443175622e-09
371,3.71,1.2500044332952598e-09
372,3.72,1.2500043222729573e-09
373,3.73,1.2500044332952598e-09
374,3.74,1.2500044332952598e-09
375,3.75,1.2500045443175622e-09
376,3.76,1.2500044332952598e-09
377,3.77,1.2500044332952598e-09
378,3.78,1.2500045443175622e-09
379,3.79,1.2500045443175622e-09
380,3.8,1.2500045443175622e-09
381,3.81,1.2500045443175622e-09
382,3.82,1.2500045443175622e-09
383,3.83,1.2500044332952598e-09
384,3.84,1.2500044332952598e-09
385,3.85,1.2500045443175622e-09
386,3.86,1.2500045443175622e-09
387,3.87,1.2500044332952598e-09
388,3.88,1.2500045443175622e-09
389,3.89,1.2500044332952598e-09
390,3.9,1.2500045443175622e-09
391,3.91,1.2500044332952598e-09
392,3.92,1.2500044332952598e-09
393,3.93,1.2500045443175622e-09
394,3.94,1.2500044332952598e-09
395,3.95,1.2500045443175622e-09
396,3.96,1.2500044332952598e-09
397,3.97,1.2500045443175622e-09
398,3.98,1.2500044332952598e-09
399,3.99,1.2500044332952598e-09
400,4.0,1.2500044332952598e-09
401,4.01,1.2500044332952598e-09
402,4.02,1.2500044332952598e-09
403,4.03,1.2500044332952598e-09
404,4.04,1.2500044332952598e-09
405,4.05,1.2500045443175622e-09
406,4.06,1.2500044332952598e-09
407,4.07,1.2500043222729573e-09
408,4.08,1.2500044332952598e-09
409,4.09,1.2500044332952598e-09
410,4.1,1.2500044332952598e-09
411,4.11,1.2500044332952598e-09
412,4.12,1.2500045443175622e-09
413,4.13,1.2500044332952598e-09
414,4.14,1.2500045443175622e-09
415,4.15,1.2500045443175622e-09
416,4.16,1.2500045443175622e-09
417,4.17,1.2500045443175622e-09
418,4.18,1.2500044332952598e-09
419,4.19,1.2500044332952598e-09
420,4.2,1.2500044332952598e-09
421,4.21,1.2500044332952598e-09
422,4.22,1.2500045443175622e-09
423,4.23,1.2500045443175622e-09
424,4.24,1.2500044332952598e-09
425,4.25,1.2500044332952598e-09
426,4.26,1.2500044332952598e-09
427,4.27,1.2500044332952598e-09
428,4.28,1.2500045443175622e-09
429,4.29,1.2500043222729573e-09
430,4.3,1.2500044332952598e-09
431,4.31,1.2500045443175622e-09
432,4.32,1.2500044332952598e-09
433,4.33,1.2500044332952598e-09
434,4.34,1.2500044332952598e-09
435,4.35,1.2500045443175622e-09
436,4.36,1.2500045443175622e-09
437,4.37,1.2500045443175622e-09
438,4.38,1.2500044332952598e-09
439,4.39,1.2500045443175622e-09
440,4.4,1.2500044332952598e-09
441,4.41,1.2500044332952598e-09
442,4.42,1.2500045443175622e-09
443,4.43,1.2500045443175622e-09
444,4.44,1.2500044332952598e-09
445,4.45,1.2500045443175622e-09
446,4.46,1.2500044332952598e-09
447,4.47,1.2500044332952598e-09
448,4.48,1.2500045443175622e-09
449,4.49,1.2500045443175622e-09
450,4.5,1.2500045443175622e-09
451,4.51,1.2500044332952598e-09
452,4.52,1.2500045443175622e-09
453,4.53,1.2500045443175622e-09
454,4.54,1.2500044332952598e-09
455,4.55,1.2500044332952598e-09
456,4.56,1.2500044332952598e-09
457,4.57,1.2500044332952598e-09
458,4.58,1.2500044332952598e-09
459,4.59,1.2500045443175622e-09
460,4.6,1.2500045443175622e-09
461,4.61,1.2500044332952598e-09
462,4.62,1.2500045443175622e-09
463,4.63,1.2500044332952598e-09
464,4.64,1.2500044332952598e-09
465,4.65,1.2500045443175622e-09
466,4.66,1.2500044332952598e-09
467,4.67,1.2500045443175622e-09
468,4.68,1.2500044332952598e-09
469,4.69,1.2500044332952598e-09
470,4.7,1.2500044332952598e-09
471,4.71,1.2500044332952598e-09
472,4.72,1.2500045443175622e-09
473,4.73,1.2500044332952598e-09
474,4.74,1.2500044332952598e-09
475,4.75,1.2500044332952598e-09
476,4.76,1.2500044332952598e-09
477,4.77,1.2500044332952598e-09
478,4.78,1.2500044332952598e-09
479,4.79,1.2500044332952598e-09
480,4.8,1.2500044332952598e-09
481,4.81,1.2500044332952598e-09
482,4.82,1.2500044332952598e-09
483,4.83,1.2500045443175622e-09
484,4.84,1.2500045443175622e-09
485,4.85,1.2500045443175622e-09
486,4.86,1.2500045443175622e-09
487,4.87,1.2500044332952598e-09
488,4.88,1.2500045443175622e-09
489,4.89,1.2500044332952598e-09
490,4.9,1.2500044332952598e-09
491,4.91,1.2500044332952598e-09
492,4.92,1.2500045443175622e-09
493,4.93,1.2500044332952598e-09
494,4.94,1.2500045443175622e-09
495,4.95,1.2500045443175622e-09
496,4.96,1.2500045443175622e-09
497,4.97,1.2500045443175622e-09
498,4.98,1.2500044332952598e-09
499,4.99,1.2500045443175622e-09
500,5.0,1.2500044332952598e-09
501,5.01,1.2500044332952598e-09
502,5.02,1.2500044332952598e-09
503,5.03,1.2500045443175622e-09
504,5.04,1.2500044332952598e-09
505,5.05,1.2500044332952598e-09
506,5.06,1.2500045443175622e-09
507,5.07,1.2500044332952598e-09
508,5.08,1.2500044332952598e-09
509,5.09,1.2500044332952598e-09
510,5.1,1.2500044332952598e-09
511,5.11,1.2500045443175622e-09
512,5.12,1.2500045443175622e-09
513,5.13,1.2500045443175622e-09
514,5.14,1.2500045443175622e-09
515,5.15,1.2500045443175622e-09
516,5.16,1.2500044332952598e-09
517,5.17,1.2500045443175622e-09
518,5.18,1.2500044332952598e-09
519,5.19,1.2500044332952598e-09
520,5.2,1.2500044332952598e-09
521,5.21,1.2500044332952598e-09
522,5.22,1.2500044332952598e-09
523,5.23,1.2500045443175622e-09
524,5.24,1.2500044332952598e-09
525,5.25,1.2500044332952598e-09
526,5.26,1.2500045443175622e-09
527,5.27,1.2500044332952598e-09
528,5.28,1.2500044332952598e-09
529,5.29,1.2500044332952598e-09
530,5.3,1.2500044332952598e-09
531,5.31,1.2500044332952598e-09
532,5.32,1.2500044332952598e-09
533,5.33,1.2500045443175622e-09
534,5.34,1.2500044332952598e-09
535,5.35,1.2500044332952598e-09
536,5.36,1.2500044332952598e-09
537,5.37,1.2500045443175622e-09
538,5.38,1.2500045443175622e-09
539,5.39,1.2500044332952598e-09
540,5.4,1.2500045443175622e-09
541,5.41,1.2500045443175622e-09
542,5.42,1.2500044332952598e-09
543,5.43,1.2500044332952598e-09
544,5.44,1.2500044332952598e-09
545,5.45,1.2500044332952598e-09
546,5.46,1.2500045443175622e-09
547,5.47,1.2500044332952598e-09
548,5.48,1.2500044332952598e-09
549,5.49,1.2500045443175622e-09
550,5.5,1.2500044332952598e-09
551,5.51,1.2500044332952598e-09
552,5.52,1.2500044332952598e-09
553,5.53,1.2500044332952598e-09
554,5.54,1.2500044332952598e-09
555,5.55,1.2500045443175622e-09
556,5.56,1.2500045443175622e-09
557,5.57,1.2500044332952598e-09
558,5.58,1.2500045443175622e-09
559,5.59,1.2500044332952598e-09
560,5.6,1.2500045443175622e-09
561,5.61,1.2500044332952598e-09
562,5.62,1.2500045443175622e-09
563,5.63,1.2500045443175622e-09
564,5.64,1.2500044332952598e-09
565,5.65,1.2500045443175622e-09
566,5.66,1.2500044332952598e-09
567,5.67,1.2500045443175622e-09
568,5.68,1.2500045443175622e-09
569,5.69,1.2500044332952598e-09
570,5.7,1.2500044332952598e-09
571,5.71,1.2500044332952598e-09
572,5.72,1.2500044332952598e-09
573,5.73,1.2500045443175622e-09
574,5.74,1.2500043222729573e-09
575,5.75,1.2500045443175622e-09
576,5.76,1.2500044332952598e-09
577,5.77,1.2500044332952598e-09
578,5.78,1.2500045443175622e-09
579,5.79,1.2500044332952598e-09
580,5.8,1.2500045443175622e-09
581,5.81,1.2500044332952598e-09
582,5.82,1.2500045443175622e-09
583,5.83,1.2500044332952598e-09
584,5.84,1.2500045443175622e-09
585,5.85,1.2500045443175622e-09
586,5.86,1.2500044332952598e-09
587,5.87,1.2500044332952598e-09
588,5.88,1.2500044332952598e-09
589,5.89,1.2500045443175622e-09
590,5.9,1.2500045443175622e-09
591,5.91,1.2500044332952598e-09
592,5.92,1.2500045443175622e-09
593,5.93,1.2500044332952598e-09
594,5.94,1.2500045443175622e-09
595,5.95,1.2500045443175622e-09
596,5.96,1.2500045443175622e-09
597,5.97,1.2500045443175622e-09
598,5.98,1.2500044332952598e-09
599,5.99,1.2500045443175622e-09
600,6.0,1.2500044332952598e-09
601,6.01,1.2500045443175622e-09
602,6.02,1.2500044332952598e-09
603,6.03,1.2500044332952598e-09
604,6.04,1.2500044332952598e-09
605,6.05,1.2500045443175622e-09
606,6.06,1.2500045443175622e-09
607,6.07,1.2500045443175622e-09
608,6.08,1.2500044332952598e-09
609,6.09,1.2500044332952598e-09
610,6.1,1.2500045443175622e-09
611,6.11,1.2500045443175622e-09
612,6.12,1.2500044332952598e-09
613,6.13,1.2500045443175622e-09
614,6.14,1.2500044332952598e-09
615,6.15,1.2500044332952598e-09
616,6.16,1.2500045443175622e-09
617,6.17,1.2500045443175622e-09
618,6.18,1.2500045443175622e-09
619,6.19,1.2500044332952598e-09
620,6.2,1.2500044332952598e-09
621,6.21,1.2500045443175622e-09
622,6.22,1.2500045443175622e-09
623,6.23,1.2500045443175622e-09
624,6.24,1.2500044332952598e-09
625,6.25,1.2500045443175622e-09
626,6.26,1.2500044332952598e-09
627,6.27,1.2500045443175622e-09
628,6.28,1.2500045443175622e-09
629,6.29,1.2500045443175622e-09
630,6.3,1.2500044332952598e-09
631,6.31,1.2500045443175622e-09
632,6.32,1.2500044332952598e-09
633,6.33,1.2500045443175622e-09
634,6.34,1.2500044332952598e-09
635,6.35,1.2500044332952598e-09
636,6.36,1.2500045443175622e-09
637,6.37,1.2500044332952598e-09
638,6.38,1.2500044332952598e-09
639,6.39,1.2500044332952598e-09
640,6.4,1.2500045443175622e-09
641,6.41,1.2500044332952598e-09
642,6.42,1.2500045443175622e-09
643,6.43,1.2500044332952598e-09
644,6.44,1.2500044332952598e-09
645,6.45,1.2500044332952598e-09
646,6.46,1.2500045443175622e-09
647,6.47,1.2500044332952598e-09
648,6.48,1.2500045443175622e-09
649,6.49,1.2500045443175622e-09
650,6.5,1.2500045443175622e-09
651,6.51,1.2500044332952598e-09
652,6.52,1.2500045443175622e-09
653,6.53,1.2500045443175622e-09
654,6.54,1.2500045443175622e-09
655,6.55,1.2500045443175622e-09
656,6.56,1.2500044332952598e-09
657,6.57,1.2500044332952598e-09
658,6.58,1.2500045443175622e-09
659,6.59,1.2500045443175622e-09
660,6.6,1.2500044332952598e-09
661,6.61,1.2500045443175622e-09
662,6.62,1.2500044332952598e-09
663,6.63,1.2500045443175622e-09
664,6.64,1.2500044332952598e-09
665,6.65,1.2500045443175622e-09
666,6.66,1.2500045443175622e-09
667,6.67,1.2500045443175622e-09
668,6.68,1.2500045443175622e-09
669,6.69,1.2500044332952598e-09
670,6.7,1.2500045443175622e-09
671,6.71,1.2500045443175622e-09
672,6.72,1.2500045443175622e-09
673,6.73,1.2500044332952598e-09
674,6.74,1.2500044332952598e-09
675,6.75,1.2500045443175622e-09
676,6.76,1.2500045443175622e-09
677,6.77,1.2500044332952598e-09
678,6.78,1.2500044332952598e-09
679,6.79,1.2500044332952598e-09
680,6.8,1.2500045443175622e-09
681,6.81,1.2500044332952598e-09
682,6.82,1.2500045443175622e-09
683,6.83,1.2500045443175622e-09
684,6.84,1.2500044332952598e-09
685,6.85,1.2500045443175622e-09
686,6.86,1.2500044332952598e-09
687,6.87,1.2500045443175622e-09
688,6.88,1.2500045443175622e-09
689,6.89,1.2500044332952598e-09
690,6.9,1.2500045443175622e-09
691,6.91,1.2500045443175622e-09
692,6.92,1.2500044332952598e-09
693,6.93,1.2500044332952598e-09
694,6.94,1.2500045443175622e-09
695,6.95,1.2500045443175622e-09
696,6.96,1.2500045443175622e-09
697,6.97,1.2500045443175622e-09
698,6.98,1.2500044332952598e-09
699,6.99,1.2500045443175622e-09
700,7.0,1.2500045443175622e-09
701,7.01,1.2500044332952598e-09
702,7.02,1.2500045443175622e-09
703,7.03,1.2500044332952598e-09
704,7.04,1.2500044332952598e-09
705,7.05,1.2500045443175622e-09
706,7.06,1.2500045443175622e-09
707,7.07,1.2500044332952598e-09
708,7.08,1.2500045443175622e-09
709,7.09,1.2500045443175622e-09
710,7.1,1.2500045443175622e-09
711,7.11,1.2500044332952598e-09
712,7.12,1.2500045443175622e-09
713,7.13,1.2500044332952598e-09
714,7.14,1.2500044332952598e-09
715,7.15,1.2500045443175622e-09
716,7.16,1.2500045443175622e-09
717,7.17,1.2500045443175622e-09
718,7.18,1.2500045443175622e-09
719,7.19,1.2500045443175622e-09
720,7.2,1.2500045443175622e-09
721,7.21,1.2500045443175622e-09
722,7.22,1.2500045443175622e-09
723,7.23,1.2500044332952598e-09
724,7.24,1.2500045443175622e-09
725,7.25,1.2500045443175622e-09
726,7.26,1.2500045443175622e-09
727,7.27,1.2500045443175622e-09
728,7.28,1.2500045443175622e-09
729,7.29,1.2500045443175622e-09
730,7.3,1.2500045443175622e-09
731,7.31,1.2500045443175622e-09
732,7.32,1.2500045443175622e-09
733,7.33,1.2500045443175622e-09
734,7.34,1.2500044332952598e-09
735,7.35,1.2500045443175622e-09
736,7.36,1.2500044332952598e-09
737,7.37,1.2500045443175622e-09
738,7.38,1.2500045443175622e-09
739,7.39,1.2500045443175622e-09
740,7.4,1.2500045443175622e-09
741,7.41,1.2500044332952598e-09
742,7.42,1.2500045443175622e-09
743,7.43,1.2500044332952598e-09
744,7.44,1.2500044332952598e-09
745,7.45,1.2500045443175622e-09
746,7.46,1.2500044332952598e-09
747,7.47,1.2500045443175622e-09
748,7.48,1.2500045443175622e-09
749,7.49,1.2500045443175622e-09
750,7.5,1.2500044332952598e-09
751,7.51,1.2500045443175622e-09
752,7.52,1.2500044332952598e-09
753,7.53,1.2500044332952598e-09
754,7.54,1.2500045443175622e-09
755,7.55,1.2500045443175622e-09
756,7.56,1.2500044332952598e-09
757,7.57,1.2500044332952598e-09
758,7.58,1.2500044332952598e-09
759,7.59,1.2500045443175622e-09
760,7.6,1.2500045443175622e-09
761,7.61,1.2500044332952598e-09
762,7.62,1.2500045443175622e-09
763,7.63,1.2500044332952598e-09
764,7.64,1.2500044332952598e-09
765,7.65,1.2500045443175622e-09
766,7.66,1.2500044332952598e-09
767,7.67,1.2500045443175622e-09
768,7.68,1.2500044332952598e-09
769,7.69,1.2500044332952598e-09
770,7.7,1.2500045443175622e-09
771,7.71,1.2500045443175622e-09
772,7.72,1.2500045443175622e-09
773,7.73,1.2500044332952598e-09
774,7.74,1.2500045443175622e-09
775,7.75,1.2500044332952598e-09
776,7.76,1.2500044332952598e-09
777,7.77,1.2500045443175622e-09
778,7.78,1.2500045443175622e-09
779,7.79,1.2500045443175622e-09
780,7.8,1.2500045443175622e-09
781,7.81,1.2500044332952598e-09
782,7.82,1.2500045443175622e-09
783,7.83,1.2500045443175622e-09
784,7.84,1.2500045443175622e-09
785,7.85,1.2500045443175622e-09
786,7.86,1.2500045443175622e-09
787,7.87,1.2500044332952598e-09
788,7.88,1.2500045443175622e-09
789,7.89,1.2500044332952598e-09
790,7.9,1.2500044332952598e-09
791,7.91,1.2500045443175622e-09
792,7.92,1.2500044332952598e-09
793,7.93,1.2500044332952598e-09
794,7.94,1.2500044332952598e-09
795,7.95,1.2500045443175622e-09
796,7.96,1.2500045443175622e-09
797,7.97,1.2500044332952598e-09
798,7.98,1.2500044332952598e-09
799,7.99,1.2500045443175622e-09
800,8.0,1.2500045443175622e-09
801,8.01,1.2500044332952598e-09
802,8.02,1.2500045443175622e-09
803,8.03,1.2500044332952598e-09
804,8.04,1.2500044332952598e-09
805,8.05,1.2500044332952598e-09
806,8.06,1.2500045443175622e-09
807,8.07,1.2500044332952598e-09
808,8.08,1.2500045443175622e-09
809,8.09,1.2500045443175622e-09
810,8.1,1.2500045443175622e-09
811,8.11,1.2500045443175622e-09
812,8.12,1.2500045443175622e-09
813,8.13,1.2500044332952598e-09
814,8.14,1.2500044332952598e-09
815,8.15,1.2500045443175622e-09
816,8.16,1.2500044332952598e-09
817,8.17,1.2500044332952598e-09
818,8.18,1.2500045443175622e-09
819,8.19,1.2500045443175622e-09
820,8.2,1.2500044332952598e-09
821,8.21,1.2500045443175622e-09
822,8.22,1.2500045443175622e-09
823,8.23,1.2500045443175622e-09
824,8.24,1.2500045443175622e-09
825,8.25,1.2500045443175622e-09
826,8.26,1.2500045443175622e-09
827,8.27,1.2500045443175622e-09
828,8.28,1.2500044332952598e-09
829,8.29,1.2500044332952598e-09
830,8.3,1.2500045443175622e-09
831,8.31,1.2500045443175622e-09
832,8.32,1.2500045443175622e-09
833,8.33,1.2500045443175622e-09
834,8.34,1.2500044332952598e-09
835,8.35,1.2500045443175622e-09
836,8.36,1.2500045443175622e-09
837,8.37,1.2500045443175622e-09
838,8.38,1.2500044332952598e-09
839,8.39,1.2500044332952598e-09
840,8.4,1.2500044332952598e-09
841,8.41,1.2500044332952598e-09
842,8.42,1.2500045443175622e-09
843,8.43,1.2500045443175622e-09
844,8.44,1.2500045443175622e-09
845,8.45,1.2500044332952598e-09
846,8.46,1.2500045443175622e-09
847,8.47,1.2500045443175622e-09
848,8.48,1.2500045443175622e-09
849,8.49,1.2500045443175622e-09
850,8.5,1.2500044332952598e-09
851,8.51,1.2500044332952598e-09
852,8.52,1.2500045443175622e-09
853,8.53,1.2500045443175622e-09
854,8.54,1.2500045443175622e-09
855,8.55,1.2500045443175622e-09
856,8.56,1.2500045443175622e-09
857,8.57,1.2500044332952598e-09
858,8.58,1.2500045443175622e-09
859,8.59,1.2500044332952598e-09
860,8.6,1.2500045443175622e-09
861,8.61,1.2500044332952598e-09
862,8.62,1.2500045443175622e-09
863,8.63,1.2500045443175622e-09
864,8.64,1.2500045443175622e-09
865,8.65,1.2500045443175622e-09
866,8.66,1.2500045443175622e-09
867,8.67,1.2500045443175622e-09
868,8.68,1.2500044332952598e-09
869,8.69,1.2500045443175622e-09
870,8.7,1.2500045443175622e-09
871,8.71,1.2500045443175622e-09
872,8.72,1.2500045443175622e-09
873,8.73,1.2500045443175622e-09
874,8.74,1.2500045443175622e-09
875,8.75,1.2500044332952598e-09
876,8.76,1.2500045443175622e-09
877,8.77,1.2500045443175622e-09
878,8.78,1.2500045443175622e-09
879,8.79,1.2500044332952598e-09
880,8.8,1.2500044332952598e-09
881,8.81,1.2500044332952598e-09
882,8.82,1.2500044332952598e-09
883,8.83,1.2500045443175622e-09
884,8.84,1.2500045443175622e-09
885,8.85,1.2500045443175622e-09
886,8.86,1.2500044332952598e-09
887,8.87,1.2500045443175622e-09
888,8.88,1.2500045443175622e-09
889,8.89,1.2500044332952598e-09
890,8.9,1.2500045443175622e-09
891,8.91,1.2500044332952598e-09
892,8.92,1.2500045443175622e-09
893,8.93,1.2500045443175622e-09
894,8.94,1.2500045443175622e-09
895,8.95,1.2500045443175622e-09
896,8.96,1.2500045443175622e-09
897,8.97,1.2500044332952598e-09
898,8.98,1.2500044332952598e-09
899,8.99,1.2500045443175622e-09
900,9.0,1.2500045443175622e-09
901,9.01,1.2500045443175622e-09
902,9.02,1.2500045443175622e-09
903,9.03,1.2500044332952598e-09
904,9.04,1.2500045443175622e-09
905,9.05,1.2500045443175622e-09
906,9.06,1.2500045443175622e-09
907,9.07,1.2500045443175622e-09
908,9.08,1.2500045443175622e-09
909,9.09,1.2500045443175622e-09
910,9.1,1.2500045443175622e-09
911,9.11,1.2500045443175622e-09
912,9.12,1.2500044332952598e-09
913,9.13,1.2500045443175622e-09
914,9.14,1.2500045443175622e-09
915,9.15,1.2500044332952598e-09
916,9.16,1.2500045443175622e-09
917,9.17,1.2500045443175622e-09
918,9.18,1.2500045443175622e-09
919,9.19,1.2500045443175622e-09
920,9.2,1.2500045443175622e-09
921,9.21,1.2500045443175622e-09
922,9.22,1.2500045443175622e-09
923,9.23,1.2500045443175622e-09
924,9.24,1.2500045443175622e-09
925,9.25,1.2500044332952598e-09
926,9.26,1.2500044332952598e-09
927,9.27,1.2500044332952598e-09
928,9.28,1.2500045443175622e-09
929,9.29,1.2500045443175622e-09
930,9.3,1.2500045443175622e-09
931,9.31,1.2500044332952598e-09
932,9.32,1.2500044332952598e-09
933,9.33,1.2500045443175622e-09
934,9.34,1.2500045443175622e-09
935,9.35,1.2500044332952598e-09
936,9.36,1.2500044332952598e-09
937,9.37,1.2500045443175622e-09
938,9.38,1.2500045443175622e-09
939,9.39,1.2500044332952598e-09
940,9.4,1.2500045443175622e-09
941,9.41,1.2500045443175622e-09
942,9.42,1.2500044332952598e-09
943,9.43,1.2500045443175622e-09
944,9.44,1.2500045443175622e-09
945,9.45,1.2500045443175622e-09
946,9.46,1.2500044332952598e-09
947,9.47,1.2500045443175622e-09
948,9.48,1.2500045443175622e-09
949,9.49,1.2500045443175622e-09
950,9.5,1.2500044332952598e-09
951,9.51,1.2500045443175622e-09
952,9.52,1.2500045443175622e-09
953,9.53,1.2500045443175622e-09
954,9.54,1.2500045443175622e-09
955,9.55,1.2500044332952598e-09
956,9.56,1.2500045443175622e-09
957,9.57,1.2500045443175622e-09
958,9.58,1.2500045443175622e-09
959,9.59,1.2500044332952598e-09
960,9.6,1.2500045443175622e-09
961,9.61,1.2500044332952598e-09
962,9.62,1.2500045443175622e-09
963,9.63,1.2500045443175622e-09
964,9.64,1.2500045443175622e-09
965,9.65,1.2500045443175622e-09
966,9.66,1.2500045443175622e-09
967,9.67,1.2500045443175622e-09
968,9.68,1.2500044332952598e-09
969,9.69,1.2500045443175622e-09
970,9.7,1.2500045443175622e-09
971,9.71,1.2500045443175622e-09
972,9.72,1.2500045443175622e-09
973,9.73,1.2500045443175622e-09
974,9.74,1.2500045443175622e-09
975,9.75,1.2500044332952598e-09
976,9.76,1.2500044332952598e-09
977,9.77,1.2500045443175622e-09
978,9.78,1.2500045443175622e-09
979,9.79,1.2500045443175622e-09
980,9.8,1.2500045443175622e-09
981,9.81,1.2500044332952598e-09
982,9.82,1.2500045443175622e-09
983,9.83,1.2500045443175622e-09
984,9.84,1.2500045443175622e-09
985,9.85,1.2500044332952598e-09
986,9.86,1.2500045443175622e-09
987,9.87,1.2500045443175622e-09
988,9.88,1.2500045443175622e-09
989,9.89,1.2500044332952598e-09
990,9.9,1.2500044332952598e-09
991,9.91,1.2500045443175622e-09
992,9.92,1.2500045443175622e-09
993,9.93,1.2500045443175622e-09
994,9.94,1.2500044332952598e-09
995,9.95,1.2500045443175622e-09
996,9.96,1.2500045443175622e-09
997,9.97,1.2500045443175622e-09
998,9.98,1.2500045443175622e-09
999,9.99,1.2500045443175622e-09
1000,10.0,1.2500045443175622e-09
1001,10.01,1.2500045443175622e-09
1002,10.02,1.2500045443175622e-09
1003,10.03,1.2500045443175622e-09
1004,10.04,1.2500045443175622e-09
1005,10.05,1.2500045443175622e-09
1006,10.06,1.2500045443175622e-09
1007,10.07,1.2500044332952598e-09
1008,10.08,1.2500044332952598e-09
1009,10.09,1.2500045443175622e-09
1010,10.1,1.2500045443175622e-09
1011,10.11,1.2500045443175622e-09
1012,10.12,1.2500045443175622e-09
1013,10.13,1.2500045443175622e-09
1014,10.14,1.2500044332952598e-09
1015,10.15,1.2500045443175622e-09
1016,10.16,1.2500045443175622e-09
1017,10.17,1.2500045443175622e-09
1018,10.18,1.2500045443175622e-09
1019,10.19,1.2500045443175622e-09
1020,10.2,1.2500044332952598e-09
1021,10.21,1.2500045443175622e-09
1022,10.22,1.2500045443175622e-09
1023,10.23,1.2500045443175622e-09
1024,10.24,1.2500044332952598e-09
1025,10.25,1.2500045443175622e-09
1026,10.26,1.2500045443175622e-09
1027,10.27,1.2500045443175622e-09
1028,10.28,1.2500044332952598e-09
1029,10.29,1.2500045443175622e-09
1030,10.3,1.2500045443175622e-09
1031,10.31,1.2500045443175622e-09
1032,10.32,1.2500045443175622e-09
1033,10.33,1.2500045443175622e-09
1034,10.34,1.2500045443175622e-09
1035,10.35,1.2500045443175622e-09
1036,10.36,1.2500045443175622e-09
1037,10.37,1.2500044332952598e-09
1038,10.38,1.2500045443175622e-09
1039,10.39,1.2500045443175622e-09
1040,10.4,1.2500045443175622e-09
1041,10.41,1.2500045443175622e-09
1042,10.42,1.2500045443175622e-09
1043,10.43,1.2500045443175622e-09
1044,10.44,1.2500045443175622e-09
1045,10.45,1.2500045443175622e-09
1046,10.46,1.2500044332952598e-09
1047,10.47,1.2500045443175622e-09
1048,10.48,1.2500045443175622e-09
1049,10.49,1.2500045443175622e-09
1050,10.5,1.2500044332952598e-09
1051,10.51,1.2500045443175622e-09
1052,10.52,1.2500045443175622e-09
1053,10.53,1.2500045443175622e-09
1054,10.54,1.2500045443175622e-09
1055,10.55,1.2500045443175622e-09
1056,10.56,1.2500045443175622e-09
1057,10.57,1.2500045443175622e-09
1058,10.58,1.2500045443175622e-09
1059,10.59,1.2500045443175622e-09
1060,10.6,1.2500045443175622e-09
1061,10.61,1.2500045443175622e-09
1062,10.62,1.2500045443175622e-09
1063,10.63,1.2500045443175622e-09
1064,10.64,1.2500044332952598e-09
1065,10.65,1.2500045443175622e-09
1066,10.66,1.2500045443175622e-09
1067,10.67,1.2500044332952598e-09
1068,10.68,1.2500044332952598e-09
1069,10.69,1.2500045443175622e-09
1070,10.7,1.2500045443175622e-09
